Título,URL detalle,id_inmueble,URL imagen,Etiquetas,Precio listado,Tipología listado,Descripción breve,Ubicación listado,Publicante,Acción disponible,Descripción completa,Unidades,Latitud,Longitud,Porcentaje terminado,Porcentaje vendido,Ocupación,Desarrollador,Estado,Parqueaderos,Financiación,Formas de pago,Cuota inicial,Cantidad de pisos,Aplica subsidio,Fecha de Finalización,Estrato,fecha_recoleccion
"Casa en Venta en Avenida Sur, Pereira",https://www.fincaraiz.com.co/casa-en-venta-en-avenida-sur-pereira/193766586,193766586,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a55ca8ee79d0_infocdn__gr103982920260519104206jpeg.jpeg,[],$ 630.000.000,3 Habs. 3 Baños 115 m²,"Casa en venta en avenida sur, pereira","Casa enPereira, Risaralda",,Llamar,"Código para WhatsApp: ***Código para WhatsApp: ***Código para WhatsApp: ***Hermosa casa en venta ubicada en exclusiva unidad residencial sobre la Avenida Las Americas de Pereira, un sector tranquilo, residencial y de alta valorización. La unidad cuenta con vigilancia privada 24/7, amplias zonas verdes, hermosos jardines y salón social para el disfrute de toda la familia.La propiedad ofrece espacios amplios, cómodos y funcionales, distribuidos de la siguiente manera:✨ Sala y comedor independientes✨ Estudio ideal para oficina o zona de trabajo✨ Baño social✨ Moderna cocina integral✨ Zona de ropas independiente✨ Habitación de servicio con baño privado✨ Hall de alcobas o sala de usos múltiples✨ 3 habitaciones con clóset✨ Habitación principal con baño privado✨ Dos habitaciones auxiliares con balcón compartido✨ Baño auxiliar compartido✨ Parqueadero para un vehículoUna excelente oportunidad para vivir en una de las mejores zonas de Pereira, con comodidad, seguridad y fácil acceso a vías principales, centros comerciales, colegios y servicios.",[],4.8066758,-75.713499,,,,,,,,,,,,,,2026-08-03
"Casa Campestre en Venta en Cerritos, Pereira",https://www.fincaraiz.com.co/casa-campestre-en-venta-en-cerritos-pereira/192806437,192806437,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.68ef1d8da7b3c_infocdn__gr-majestuosa-casa-campestre-1756485038-2685-9522jpeg.jpeg,[],$ 6.800.000.000,4 Habs. 6 Baños 830 m²,"Casa campestre en venta en cerritos, pereira","Casa Campestre enPereira, Risaralda",,Llamar,"Venta de espectacular propiedad campestre en uno de los mejores sectores de Colombia. Ubicado en la zona de Malabar Pereira, este inmueble cuenta con una amplia área de terreno de 2600 metros cuadrados y una construcción de 830 metros cuadrados, ideal para aquellos que buscan privacidad, confort y un estilo de vida tranquilo en contacto con la naturaleza.En su interior, la propiedad cuenta con 3 amplias alcobas, todas con sus respectivos baños, lo que garantiza comodidad y privacidad para todos los miembros de la familia. Además, dispone de 6 modernos baños, perfectamente equipados y diseñados con acabados de lujo para brindar una experiencia de tranquilidad y confort. También cuenta con 3 espaciosos garajes, ideales para guardar vehículos y otros objetos de valor.Entre sus características internas, se encuentran la posibilidad de admitir mascotas, suministro de agua constante, aire acondicionado, sistema de alarma, completamente amoblado, amplio balcón, baño auxiliar, baño privado en la habitación principal, barra estilo americano, biblioteca/estudio, calentador, chimenea, citófono/intercomunicador, cocina equipada con electrodomésticos de alta gama, cocina integral, comedor auxiliar, depósito, despensa, doble ventana para una correcta aislación térmica, conexión de electricidad y gas domiciliario.En cuanto a las características externas de la propiedad, cabe destacar el acceso para discapacitados, vías pavimentadas, árboles frutales, cercanía a",[],4.8139895426563,-75.80643651429,,,,,,,,,,,,,,2026-08-03
"Casa en Venta en Samaria i etapa, Pereira",https://www.fincaraiz.com.co/casa-en-venta-en-samaria-i-etapa-pereira/192781021,192781021,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.69cabd9e85855_infocdn__oweor8dtsllhsj0zz7kyq1xsecxsulz5uh3copogjpg.jpg,[],$ 350.000.000,5 Habs. 3 Baños 160 m²,"Casa en venta en samaria i etapa, pereira","Casa enPereira, Risaralda",,Llamar,"¡EXCELENTE OPORTUNIDAD DE INVERSIÓN Y VIVIENDA! CASA DE TRES PISOS EN VENTA EN EL CODICIADO BARRIO SAMARIA, PEREIRA.Esta impresionante propiedad de 160 metros cuadrados construidos se encuentra estratégicamente ubicada en una zona tranquila y de alta valorización, ofreciendo una versatilidad inigualable. Con dos viviendas independientes bajo una única matrícula inmobiliaria, esta casa es perfecta tanto para generar ingresos adicionales a través de alquiler como para acomodar a una familia numerosa o multigeneracional con total privacidad.Cada vivienda cuenta con servicios públicos independientes, garantizando comodidad y autonomía. Los interiores destacan por sus acabados de calidad, incluyendo cocinas integrales modernas y pisos de cerámica que aportan elegancia y facilidad de mantenimiento. Las habitaciones están equipadas con prácticos clósets, optimizando el espacio y la organización. Además, cada unidad dispone de un patio de ropas, añadiendo funcionalidad al día a día.Primer Piso: Ideal para una pareja o como unidad de alquiler, este nivel ofrece:✅ Una acogedora habitación.✅ Un estudio versátil, perfecto para teletrabajo o como espacio adicional.✅ Amplio espacio para sala o comedor, adaptable a sus necesidades.✅ Cocina integral completamente equipada.✅ Patio privado para disfrutar al aire libre.Segundo Piso (Dúplex): Un espacio generoso y luminoso, ideal para la vida familiar, que incluye:✅ Tres amplias habitaciones, brindando confort y privacidad.✅ Sala comedor integrada, creando un ambiente social y acogedor.✅ Cocina funcional.✅ Patio/zona de ropas, para mayor comodidad.✅ Balcón con vistas, un rincón perfecto para relajarse.Esta propiedad no es solo una casa, es una inversión inteligente en una de las zonas más prometedoras de Pereira. ¡No pierda la oportunidad de conocerla y descubrir todo su potencial!""Nota importante: Los precios y la disponibilidad de los inmuebles están sujetos a cambios sin previo aviso, de acuerdo con las políticas de comercialización de la inmobiliaria"".",[],4.7976243,-75.7099759,,,,,,,,,,,,,,2026-08-03
"Apartamento en Venta en Buenos aires, Pereira",https://www.fincaraiz.com.co/apartamento-en-venta-en-buenos-aires-pereira/193456757,193456757,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.69fb55a4e0f3e_infocdn__gr-apartamento-para-la-venta-sect-1641082637-7124-7800jpg.jpg,[],$ 338.000.000,2 Habs. 2 Baños 56 m²,"Apartamento en venta en buenos aires, pereira","Apartamento enPereira, Risaralda",,Llamar,"Apartamento para la renta sector Buenos Aires con Ayacucho.Cerca de la placita de flores, del centro comercial Tranvía, cerca de estación del tranvía Ayacucho,  cerca del centro de Medellín.La unidad tiene portería, zona para niños, gimnasio el edificio, tiene una terraza comercial que se llama Boulevard 49.Apartamentos muy buen estado, dividido en dos habitaciones, dos baños, sala comedor, cocina abierta y balcón.",[],4.8098920369442,-75.692135505718,,,,,,,,,,,,,,2026-08-03
"Casa Campestre en Venta en Cerritos, Pereira",https://www.fincaraiz.com.co/casa-campestre-en-venta-en-cerritos-pereira/194027053,194027053,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a62bc9d92bcf_infocdn__gr-casa-campestre-con-diseo-conte-1784855029-8528-7943jpeg.jpeg,[],$ 3.490.000.000,3 Habs. 6 Baños 650 m²,"Casa campestre en venta en cerritos, pereira","Casa Campestre enPereira, Risaralda",,Llamar,"Disfruta del estilo de vida campestre en esta hermosa propiedad ubicada en la ciudad de Pereira, en el departamento de Risaralda zona Cerritos. Con un área total de 1850 M2, esta espaciosa casa cuenta con un terreno amplio y bien cuidado, ideal para aquellos que buscan disfrutar de la tranquilidad y la naturaleza en su hogar.La construcción de la propiedad abarca un área de 650 M2, ofreciendo un amplio espacio para que tú y tu familia puedan disfrutar cómodamente. Cada una de las 3 habitaciones cuenta con baño privado, proporcionando privacidad y comodidad para todos. Además, 6 baños y 4 plazas de garaje aseguran que tendrás espacio suficiente para todos tus invitados y vehículos.Si eres amante de los animales, esta propiedad es perfecta para ti, ya que admite mascotas y cuenta con un amplio balcón donde puedes relajarte mientras disfrutas de la vista panorámica hacia el bosque nativo que rodea la casa. En su interior, encontrarás comodidades como baño auxiliar, biblioteca/estudio, calentador y cocina tipo americano, ideal para aquellos que disfrutan de cocinar y compartir momentos en familia o con amigos.El diseño moderno de la casa, con doble ventana y suelos de cerámica y mármol, brinda elegancia y un toque de lujo a tu vida diaria. Asimismo, cuenta con un jacuzzi para que puedas relajarte después de un largo día de trabajo. La habitación de servicio, el hall de alcobas y la zona de lavandería son solo algunas de las comodidades adicionales que e",[],4.8139596986613,-75.806668320165,,,,,,,,,,,,,,2026-08-03
"Casa en Venta en Jardin i etapa, Pereira",https://www.fincaraiz.com.co/casa-en-venta-en-jardin-i-etapa-pereira/193730131,193730131,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.69ffe2b27e24d_infocdn__hxyp1vxqw7fhgn5yvqawbs0sbmivj3naihqigyobjpg.jpg,[],$ 460.000.000,3 Habs. 2 Baños 152 m²,"Casa en venta en jardin i etapa, pereira","Casa enPereira, Risaralda",,Llamar,"VERTICAL SERVICIOS INMOBILIARIOS, VENDE:Descubra esta joya inmobiliaria en el corazón del tradicional Barrio El Jardín, un enclave privilegiado que fusiona la serenidad de la naturaleza con la comodidad urbana. Rodeada por una exuberante reserva ecológica, esta propiedad ofrece un santuario de paz y tranquilidad, donde el aire puro y el canto de los pájaros serán parte de su día a día. Sus generosos espacios interiores, bañados por una luz natural excepcional, han sido diseñados para brindar una sensación de amplitud y bienestar inigualables, garantizando el máximo confort para usted y su familia. Además, esta excepcional propiedad incluye un apartaestudio independiente, una valiosa característica que no solo proporciona flexibilidad de uso, sino que también representa una atractiva fuente de ingresos adicionales, optimizando su inversión. Viva la experiencia de un hogar donde la naturaleza y la rentabilidad se encuentran en perfecta armonía.",[],4.8084084,-75.7115806,,,,,,,,,,,,,,2026-08-03
"Apartamento en Venta en Cerritos, Pereira",https://www.fincaraiz.com.co/apartamento-en-venta-en-cerritos-pereira/193934113,193934113,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a440683b305b_infocdn__gr192915120260630124138jpeg.jpeg,[],$ 1.250.000.000,4 Habs. 4 Baños 170 m²,"Apartamento en venta en cerritos, pereira","Apartamento enPereira, Risaralda",,Llamar,"Espectacular apartamento ubicado en limite entre Cerritos y Pereira, esto quiere decir que estas en medio de la naturaleza pero dentro de la ciudad, cerca a todo y en la principal zona de desarrollo de Pereira.Cuenta 170 mts², alcoba principal con balcón, walk-in closet y baño privado, 2 alcobas adicionales con closet y baño privado, sala comedor, closet de linos, amplio balcón con vista inigualable, sala de TV, estudio, cocina integral, patio de ropas, cuarto de servicio con baño, dos parqueaderos independientes y amplia bodega.Equipamiento: aire acondicionado en todas las habitaciones, cortinas automatizadas, sistema de sonido integrado, lavaplatos eléctrico, alarma electrónica y cerradura biométrica.El conjunto cuenta con:•    Parqueadero privado cubierto•    Espectacular Zona Social con gimnasio•    Salón social•    Salón de reuniones•    Sendero•    Jacuzzi•    Piscina para adultos y niños•    Juegos Infantiles•    Portería•    Vigilancia 24/7•    Parqueaderos para visitantes",[],4.8103971,-75.7747934,,,,,,,,,,,,,,2026-08-03
"Casa en Venta en Centro, Pereira",https://www.fincaraiz.com.co/casa-en-venta-en-centro-pereira/191593908,191593908,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a68e524bdb61_infocdn__gr30507120241021043941jpeg.jpeg,[],$ 750.000.000,6 Habs. 4 Baños 305 m²,"Casa en venta en centro, pereira","Casa enPereira, Risaralda",,Llamar,"Urbe inmobiliaria vende casa por el sector de san andresito, consta de 2 niveles, PRIMER NIVEL: Sala comedor, garaje, 3 habitaciones, 2 de ellas con closeth, baño privado , baño social, cocina semi integral con gas natural y patio cubierto. SEGUNDO NIVEL: Amplia sala comedor con balcon, pisos en ceramica, 3 habitaciones, 2 baños completos,cocina integral con gas natural y ampliar terraza cubierta en el piso 3. Facil acceso a transporte publico, colegios, universidades, centros comerciales, restaurantes.",[],4.8136731102993,-75.705357709268,,,,,,,,,,,,,,2026-08-03
"Casa en Venta en Jardin i etapa, Pereira",https://www.fincaraiz.com.co/casa-en-venta-en-jardin-i-etapa-pereira/193730131,193730131,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.69ffe2b27e24d_infocdn__hxyp1vxqw7fhgn5yvqawbs0sbmivj3naihqigyobjpg.jpg,[],$ 460.000.000,3 Habs. 2 Baños 152 m²,"Casa en venta en jardin i etapa, pereira","Casa enPereira, Risaralda",,Llamar,"VERTICAL SERVICIOS INMOBILIARIOS, VENDE:Descubra esta joya inmobiliaria en el corazón del tradicional Barrio El Jardín, un enclave privilegiado que fusiona la serenidad de la naturaleza con la comodidad urbana. Rodeada por una exuberante reserva ecológica, esta propiedad ofrece un santuario de paz y tranquilidad, donde el aire puro y el canto de los pájaros serán parte de su día a día. Sus generosos espacios interiores, bañados por una luz natural excepcional, han sido diseñados para brindar una sensación de amplitud y bienestar inigualables, garantizando el máximo confort para usted y su familia. Además, esta excepcional propiedad incluye un apartaestudio independiente, una valiosa característica que no solo proporciona flexibilidad de uso, sino que también representa una atractiva fuente de ingresos adicionales, optimizando su inversión. Viva la experiencia de un hogar donde la naturaleza y la rentabilidad se encuentran en perfecta armonía.",[],4.8084084,-75.7115806,,,,,,,,,,,,,,2026-08-03
"Apartamento en Venta en La julita, Pereira",https://www.fincaraiz.com.co/apartamento-en-venta-en-la-julita-pereira/193497651,193497651,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.69b2c247a87e3_infocdn__7b103f1f-e4e3-4d6e-a8cc-bf3715d0069e.jpeg,[],$ 1.260.000.000,3 Habs. 3 Baños 140 m²,"Apartamento en venta en la julita, pereira","Apartamento enPereira, Risaralda",,Llamar,"Apartamento para la venta, ubicado en Pinares Pereira, con un área de ciento cuarenta metros cuadrados (140) mts². Consta de tres (3) alcobas, principal con baño privado y vestier, closet en madera, baño completo de alcobas auxiliares, sala comedor, dos (2) balcones, sala de estar, baño social, cocina integral, zona de ropas, calentador, cuarto útil y parqueadero cubierto para dos (2) automóviles. El edificio cuenta con excelentes zonas sociales como: área coworking, teppanyaki, piscina con climatización para niños y adultos con carril de natación, baño turco, sala de masajes y jacuzzi, gimnasio, planta eléctrica, juegos infantiles y zona de mascotas. Sector con buen transporte público, restaurantes, iglesias, supermercados, centros comerciales y panorámica inigualable de la ciudad.  Visítanos en nuestra página web: https://entornoinmobiliaria.com/es/",[],4.8020288106032,-75.683255743042,,,,,,,,,,,,,,2026-08-03
"Finca en Venta en Condina, Pereira",https://www.fincaraiz.com.co/finca-en-venta-en-condina-pereira/194016225,194016225,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a5ff686272b1_infocdn__gr192915320260721051212jpeg.jpeg,[],$ 2.500.000.000,8 Habs. 5 Baños 1776 m²,"Finca en venta en condina, pereira","Finca enPereira, Risaralda",,Llamar,"FINCA IDEAL PARA VIVIR RODEADO DE NATURALEZA Y/O LOGRAR UNA EXCELENTE RENTABILIDAD POR MEDIO DE LAS RENTAS CORTAS!!!Esta finca tiene una capacidad turistica de 30 personas por noche, la propiedad cuenta ademas con cultivo de aguacate con 130 arboles.",[],4.7677045656156,-75.761032104492,,,,,,,,,,,,,,2026-08-03
"Apartamento en Venta en Condina, Pereira",https://www.fincaraiz.com.co/apartamento-en-venta-en-condina-pereira/193951888,193951888,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a57a8de4cca8_infocdn__gr-apartamento-con-vista-a-la-res-1783127588-0203-8542jpeg.jpeg,[],$ 250.000.000,3 Habs. 2 Baños 56 m²,"Apartamento en venta en condina, pereira","Apartamento enPereira, Risaralda",,Llamar,"Oportunidad de adquirir un hermoso apartamento en uno de los sectores más privilegiados de Pereira, con una excelente ubicación y cerca a todo lo que necesitas.Este apartamento cuenta con un área total de 56.0 m², distribuidos en 3 habitaciones cómodas y acogedoras, perfectas para el descanso de toda la familia. Además, cuenta con 2 baños completos y un garaje para mayor comodidad.Disfruta una gran vista incluso desde la cocina integral, sala comedor y el balcón, cómodos clósets y calentador para mayor comodidad en tu día a día. Cuenta con dos ascensores, vigilancia y seguridad las 24 horas, para que tú y tu familia puedan vivir en total tranquilidad, gran zona social que incluye parque acuático, cancha deportiva,  salón de juegos, gimnasio, sauna, turco, golfito, coworking y más!Encuentra además supermercados, restaurantes y centros comerciales cercanos, transporte público e importantes vías de conexión.No pierdas la oportunidad de adquirir este increíble apartamento en una de las mejores zonas de la ciudad. ¡Contáctanos ahora mismo para agendar una visita y enamorarte de este maravilloso inmueble!",[],4.7966884881059,-75.754427255103,,,,,,,,,,,,,,2026-08-03
"Apartamento en Venta en Pinares, Pereira",https://www.fincaraiz.com.co/apartamento-en-venta-en-pinares-pereira/193512383,193512383,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a5391029a1bb_infocdn__gr-hermoso-apartamento-rodead-de-1773543634-4312-1126jpeg.jpeg,[],$ 570.000.000,2 Habs. 4 Baños 118 m²,"Apartamento en venta en pinares, pereira","Apartamento enPereira, Risaralda",,Llamar,"Te presentamos este hermoso apartamento ubicado en uno de los sectores más privilegiados de la ciudad barrio pinares en Pereira, Risaralda. Con una increíble área total de 118 M2 y una cómoda área privada de 118 M2, este inmueble es perfecto para ti y tu familia.Cuenta con 2 amplias alcobas, perfectas para brindarte el espacio y comodidad que mereces. Además, cuenta con 4 baños totalmente equipados para ofrecerte confort y privacidad en todo momento.No tendrás que preocuparte por encontrar estacionamiento, pues este apartamento cuenta con 1 garaje disponible exclusivamente para ti. Y lo mejor de todo, ¡admite mascotas! Para que puedas disfrutar de la compañía de tus peludos sin restricciones.Este apartamento cuenta con una hermosa vista panorámica que podrás disfrutar desde su amplio balcón, ideal para relajarte y admirar la ciudad en cualquier momento del día.En su interior, encontrarás prácticos y funcionales armarios empotrados, perfectos para almacenar de manera organizada y tener tus pertenencias siempre a mano.Con su moderna cocina integral, equipada con lavaplatos y calentador, podrás preparar deliciosos platillos para compartir con tus seres queridos. Además, su distribución en piso de madera le brinda un toque acogedor y elegante al apartamento.Si eres amante de la lectura o necesitas un espacio para trabajar desde casa, este apartamento también cuenta con una biblioteca/estudio que podrás utilizar como mejor te convenga.Su hall de",[],4.8049297544,-75.682983753175,,,,,,,,,,,,,,2026-08-03
"Apartamento en  Venta en Palmas de belmonte, Pereira",https://www.fincaraiz.com.co/apartamento-en-venta-en-palmas-de-belmonte-pereira/191927788,191927788,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6797e9496e983_infocdn__b9821b58-9fa9-4f86-a45a-dc1ccc9da2d0.jpeg,[],$ 470.000.000,3 Habs. 2 Baños 78 m²,"Apartamento en  venta en palmas de belmonte, pereira","Apartamento enPereira, Risaralda",,Llamar,"Apartamento para la venta ubicado en torres de toscana belmonte pereira, cuenta con 3 habitaciones, 2 baños, sala comedor, cocina, parqueadero en sótano y 78 Mts2. ***",[],4.80811,-75.7578562,,,,,,,,,,,,,,2026-08-03
"Apartamento en Venta en Terminal, Pereira",https://www.fincaraiz.com.co/apartamento-en-venta-en-terminal-pereira/192793411,192793411,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a39411cc547a_infocdn__gr305072320210904102650jpeg.jpeg,[],$ 390.000.000,3 Habs. 2 Baños 80 m²,"Apartamento en venta en terminal, pereira","Apartamento enPereira, Risaralda",,Llamar,"Urbe Inmobiliaria Renta Apartamento en Conjunto Residencial Portal de la 14, consta de 80m2, Piso 8 con ascensor, distribuido en 3 habitaciones con closeth, la principal con baño privado y vestier, baño social, amplia sala comedor , cocina Integral con gas domiciliario , calentador, zona de ropas, apto todo con persianas y parqueadero cubierto. Zona social con piscina, sendero ecologico y juegos infantiles. Facil acceso a transporte publico, frente al ccial la 14, y el terminal de transportes.",[],4.8017675162447,-75.693998336792,,,,,,,,,,,,,,2026-08-03
Apartamento en  Venta en Pereira,https://www.fincaraiz.com.co/apartamento-en-venta-en-pereira/192172129,192172129,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a394250bb887_infocdn__gr305077220250422010315jpg.jpg,[],$ 430.000.000,3 Habs. 2 Baños 129 m²,Apartamento en  venta en pereira,"Apartamento enPereira, Risaralda",,Llamar,"EN VENTA APARTAMENTO DUPLEX SECTOR CORALESAmplio e iluminado apartamento dúplex en la ciudad de Pereira Av. Sur, sector Corales en conjunto cerrado, zona de alta valorización. En el primer nivel encontramos salón comedor amplio con balcón, cocina integral, zona de ropas, dos habitaciones con amplios closets, un baño y un cuarto útil. En el segundo nivel encontramos una zona de estar o estudio, alcoba principal con baño y vestier, pequeña terraza techada en alcoba ppal. y terraza adicional muy amplia, techada en un 80% con hermosa vista. Los pisos son en porcelanato, el apto tiene un parqueadero cubierto.El conjunto cuenta con piscina para adultos, piscina para niños, jacuzzi, turco, cancha de squash, salón social, zona BBQ, gimnasio, cancha múltiple, ascensor, planta eléctrica, parqueadero para visitantes y portería con vigilancia 24 horas. Para información adicional no dude en contactarnos que con gusto le atenderemos.",[],4.8014467807446,-75.750818252563,,,,,,,,,,,,,,2026-08-03
"Apartamento en Venta en Condina, Pereira",https://www.fincaraiz.com.co/apartamento-en-venta-en-condina-pereira/193669007,193669007,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.69ea79436cb8b_infocdn__gr200490720260423024511jpeg.jpeg,[],$ 275.000.000,3 Habs. 2 Baños 56 m²,"Apartamento en venta en condina, pereira","Apartamento enPereira, Risaralda",,Llamar,"Se vende apartamento en el sector de Condina, con un área de 56 m², que cuenta con 3 habitaciones, 2 baños, cocina integral, zona de ropas y acceso por ascensor. El conjunto residencial ofrece excelentes zonas sociales como piscina, cancha múltiple, zonas BBQ, salón social, juegos infantiles y un sendero natural con bancas rodeado de guadua, ideal para disfrutar de un entorno tranquilo y familiar. Valor de administración: $308.000.",[],4.7888825679225,-75.743762979241,,,,,,,,,,,,,,2026-08-03
"Apartamento en venta en Circunvalar - alamos, Pereira",https://www.fincaraiz.com.co/apartamento-en-venta-en-circunvalar-alamos-pereira/10497257,10497257,https://d3s5pkt10pk3ga.cloudfront.net/resizedImages/384x275/site/fincaraiz_service/media/listing/b89c7ee8-a3c5-44db-a686-abd68e13e1b6/photos/b89c7ee8-a3c5-44db-a686-abd68e13e1b6_1_True_dd87e800-e60f-4ea4-9a57-544ce7f0a910.jpg,[],$ 680.000.000,4 Habs. 3 Baños 117 m²,"Apartamento en venta en circunvalar - alamos, pereira","Apartamento enPereira, Risaralda",,Llamar,"Vendemos apartamento en Alpes de 117m2 con excelente vista, Ubicado en un sexto piso y cuenta con: sala comedor, balcón, cocina integral remodelada, zona de ropas con baño de servicios, baño de alcobas completo, 2 alcobas auxiliares con closet y vista al sur de la ciudad, estudio con balcón y alcoba principal con Vestier y baño privado, Parqueadero privado. El edificio cuenta, con ascensor, terraza y salón social.",[],4.8067525,-75.6873471,,,,,,,,,,,,,,2026-08-03
"Casa Campestre en  Venta en Quintas de sevilla, Pereira",https://www.fincaraiz.com.co/casa-campestre-en-venta-en-quintas-de-sevilla-pereira/191699571,191699571,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6793c21d1202c_infocdn__tsd6hoqvrdrk0lfvkdgxvxcdacszysl2yvimjfvnjpg.jpg,[],$ 950.000.000,4 Habs. 3 Baños 360 m²,"Casa campestre en  venta en quintas de sevilla, pereira","Casa Campestre enPereira, Risaralda",,Llamar,"Descubre la tranquilidad y el encanto de vivir en una exclusiva zona campestre, ideal para quienes buscan un estilo de vida rodeado de naturaleza, pero con fácil acceso a la ciudad.Cuenta con :(4) habitaciones(4) BañosBalconesSala y comedorCocina integralZona de ropasParqueaderoJacuzziPrimer piso:  Sala, sala de tv, comedor, tres habitaciones dos baños.   Concina, zona lavandería, cuarto de servicio con baño..  Terraza hacia zona verde interior.  Jacuzzi 12 personas con ducha  al aire libre.  Garaje cubierto  para un vehículo y descubierto para  5 vehículos.  Arboles frutales.Segundo piso:  habitación principal con zona de tv, estudio  vestier doble baño  vista a la zona verde interior y balcón a la zona del frente.Ubicada en un sector exclusivo de Pereira, la casa combina la serenidad del entorno natural con la cercanía a centros comerciales, colegios, y servicios principales.",[],4.7964284,-75.7675517,,,,,,,,,,,,,,2026-08-03
"Apartamento en Venta en Villa verde, Pereira",https://www.fincaraiz.com.co/apartamento-en-venta-en-villa-verde-pereira/193755476,193755476,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a077828ee918_infocdn__srsde1j9jdnukpssxpd1graptrjwxbqz8p45ienhjpg.jpg,[],$ 260.000.000,3 Habs. 2 Baños 60 m²,"Apartamento en venta en villa verde, pereira","Apartamento enPereira, Risaralda",,Llamar,"Soluciones Inmobiliarias Colombia ofrece apartamento piso 2  en sector Villa Verde con amplios y cómodos espacios, amplio balcón con excelente vista. El conjunto cuenta con piscina adultos y niños, gimnasio dotado, zona de asados, placa deportiva, entre otros. El sector es uno de los más valorizados de estrato medio en la ciudad, con uno de los parques lineales más grandes. El barrio cuenta con Mall comercial, supermercados, restaurantes y con transporte público cercano.Valor de la administracion $ 308.000.Codigo 2340.",[],4.7920441,-75.7140378,,,,,,,,,,,,,,2026-08-03
"Apartamento en Venta en La elvira, Pereira",https://www.fincaraiz.com.co/apartamento-en-venta-en-la-elvira-pereira/192991200,192991200,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.68f1a4fe269c9_infocdn__ygr2gki0lngx88rotavmalm7fv213jrh1eh5xjbbjpg.jpg,[],$ 340.000.000,3 Habs. 2 Baños 90 m²,"Apartamento en venta en la elvira, pereira","Apartamento enPereira, Risaralda",,Llamar,"Se Vende apartamento totalmente remodelado, con los mejores terminados en Niza, sector  av 30 de agosto, cuenta con un área de 89mt2, sala comedor, cocina integral, zona de ropas, baño social completo, 2 alcobas auxiliares con closet moderno y  una alcoba principal con modificación en el baño privado, cuenta con aire acondicionado, El conjunto cuenta cuenta con seguridad 24/7,  zonas infantiles, canchas múltiples y  parqueaderos.",[],4.8111553,-75.7099609,,,,,,,,,,,,,,2026-08-03
"Casa Campestre en Venta en Cerritos, Pereira",https://www.fincaraiz.com.co/casa-campestre-en-venta-en-cerritos-pereira/192682902,192682902,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.693b90fe5759d_infocdn__7344332-1-1749742359jpg.jpg,[],$ 1.680.000.000,3 Habs. 4 Baños 300 m²,"Casa campestre en venta en cerritos, pereira","Casa Campestre enPereira, Risaralda",,Llamar,"Descubre esta elegante casa campestre en venta con 3 habitaciones y 4 baños, perfecta para disfrutar de la tranquilidad y el confort. Un solo nivel Con 300 metros cuadrados, esta propiedad ofrece un amplio espacio para vivir en armonía. Su precio de $1,680,000,000 la convierte en una excelente inversión. ¡No pierdas la oportunidad de adquirir tu hogar ideal! Contáctanos ahora para más información.",[],4.80566,-75.84813,,,,,,,,,,,,,,2026-08-03
"Casa en Venta en Centenario, Pereira",https://www.fincaraiz.com.co/casa-en-venta-en-centenario-pereira/193687500,193687500,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.69f168bee9e2c_infocdn__rqrqq8v3h6mejocsagxr8nykbpkl2twz9lqdaso5jpg.jpg,[],$ 600.000.000,5 Habs. 2 Baños 126 m²,"Casa en venta en centenario, pereira","Casa enPereira, Risaralda",,Llamar,"VERTICAL SERVICIOS INMOBILIARIOS presenta una oportunidad excepcional para adquirir una casa en Centenario, uno de los barrios más codiciados de Pereira. Este sector se distingue por su perfecta armonía entre la vibrante actividad comercial y la serena tranquilidad residencial, ofreciendo un estilo de vida inigualable. Disfrute de la comodidad de tener todo al alcance, desde exclusivos restaurantes y entidades bancarias hasta supermercados de primera necesidad, sin el bullicio del centro de la ciudad. Centenario es reconocido por su constante valorización y su ambiente seguro, garantizando una inversión inteligente y una calidad de vida superior.",[],4.8086823,-75.6986216,,,,,,,,,,,,,,2026-08-03
