Título,URL detalle,id_inmueble,URL imagen,Etiquetas,Precio listado,Tipología listado,Descripción breve,Ubicación listado,Publicante,Acción disponible,Porcentaje terminado,Porcentaje vendido,Ocupación,Desarrollador,Estado,Parqueaderos,Financiación,Formas de pago,Cuota inicial,Cantidad de pisos,Aplica subsidio,Fecha de Finalización,Estrato,Descripción completa,Unidades,Latitud,Longitud,fecha_recoleccion
"Apartamento en Venta en Altos de suba, Bogotá",https://www.fincaraiz.com.co/apartamento-en-venta-en-altos-de-suba-bogota/193837275,193837275,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a20c1e5d8fa4_infocdn__xs6lvlbj6u5jmwdya2vhkdy9vabelzonpricjl7ojpg.jpg,[],$ 1.690.000.000,4 Habs. 6 Baños 273 m²,"Apartamento en venta en altos de suba, bogotá","Apartamento enBogotá, Bogotá, d.c.",CLARA FUENTES,Llamar,,,,,,,,,,,,,,"✨ APARTAMENTO DUPLEX- EXCLUSIVO CON VISTA PANORÁMICA Y DOBLE ALTURA EN ALTOS DE SUBA ✨Despierta cada día con una vista privilegiada de la ciudad y los cerros orientales. Este espectacular dúplex combina amplitud, elegancia y naturaleza en uno de los sectores más exclusivos del norte de Bogotá.Su imponente sala de doble altura, iluminada por grandes ventanales, crea un ambiente único donde la luz natural y el paisaje son protagonistas. Cada espacio fue diseñado para disfrutar privacidad, confort y una conexión permanente con el entorno verde que lo rodea.* Terraza privada con vista abierta 13.20 M2.* Sala con chimenea y doble alturaComedor independiente* 4 habitaciones con baño privado*Estudio o sala de estar familiar* Walk-in closet en las habitaciones*Cuarto y baño de Servicio* 4 parqueaderos independientes* Depósito*Conjunto con cancha de tenis, gimnasio, BBQ, parque infantil y amplias zonas verdes.Altos de Suba – Bogotá.",[],4.7264019,-74.0752202,2026-08-03
"Casa en  Venta en Bosa, Bogotá",https://www.fincaraiz.com.co/casa-en-venta-en-bosa-bogota/191338628,191338628,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.68fbcb9d0f061_infocdn__58a860bb-936f-4059-b0d9-dd0ea06134b0.jpeg,[],$ 600.000.000,11 Habs. 7 Baños 450 m²,"Casa en  venta en bosa, bogotá","Casa enBogotá, Bogotá, d.c.",Quantum Inmobiliaria,Llamar,,,,,,,,,,,,,,"Si Vendo. Excelente oportunidad. Casa rentando completamente remodelada en sector de Bosa. Cerca a Av. Bosa, Centro Comercial, Iglesias Fundacional, Supermercados de cadena, estaciones de gasolina y parque. 5 niveles. Apartamentos independientes rentados y Bodega. Piso 1 Bodega de 6x15 de 3.10 de alto, con baño, poceta, piso en concreto, luz trifásica y contador de agua. Piso 2, Dos aptos, de dos alcobas, cocina, baño, zona de lavandería, piso en baldosa. Piso 3 Dos aptos, de 2 alcobas, cocina, baño, zona de lavandería. piso 4 tres alcobas, con closet, baño, sala, comedor, terraza cubierta, cuenta con circuito cerrado de TV vigilancia.  Valor en Venta $600.000.000. En Quantum Inmobiliaria encontrarás un aliado en el proceso de compra, permítanos asesorarle. ***",[],4.6103806,-74.1804991,2026-08-03
"ATELIER 68, Apartaestudios en Venta en Chapinero, Bogotá",https://www.fincaraiz.com.co/proyectos-vivienda/atelier-68-apartaestudios-en-venta-en-chapinero-bogota/10816288,10816288,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6883bbe586dbd_infocdn__sdnfymuulevhdlrk78wdoxifahmo4nc8gfzomea4jpg.jpg,[],Desde $ 275.000.000,1 Hab 1 Baño 21 m²,"Atelier 68, apartaestudios en venta en chapinero, bogotá","Apartaestudio enBogotá, Bogotá, d.c.",INCOL,Llamar,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,En construcción,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,3,"Conoce ATELIER 68, único Proyecto VIS en la zona con un diseño diferencial. Apartaestudios con Mezzanine (12 m² aprox de área aprovechable adicional) donde vas a poder disfrutar de una exclente iluminación y ventilación gracias a sus amplias ventanas, vivirás en un lugar de fácil acceso a todos los servicios básicos: trabajo, estudio, salud, comercio, parques y otros sitios de interés de la zona. ATELIER 68 cuenta con más de 15 zonas comunes como: Lobby - Sala de espera, Cocina/ comedor social, Coworking, Spa para mascotas, Gimnasio de mascotas al aire libre, pista de trote en la cubierta, cine/ salón TV, Proyecto con certificación EDGE ** El precio del inmueble se establece en valor fijo, este valor no puede superar el tope VIS establecido por el gobierno nacional al momento de la escrituración.",[],4.6555809,-74.0648999,2026-08-03
"ALTOS DE KENNEDY, Apartamento en Venta en Kennedy Central, Bogotá",https://www.fincaraiz.com.co/proyectos-vivienda/altos-de-kennedy-apartamentos-en-venta-en-kennedy-central-bogota/15018458,15018458,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.69f3f84828cd4_infocdn__8unx8qtsvivcj2zhlneiimmh1l7tgur8asrcmcl9png.png,[],Desde $ 277.000.000,2 Habs. 1 Baño 45 m²,"Altos de kennedy, apartamento en venta en kennedy central, bogotá","Apartamento enBogotá, Bogotá, d.c.",Hábitat Colombia,Llamar,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,Sobre planos,¡Pregúntale!,70%,CRÉDITO,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,3,"ALTOS DE KENNEDY: Un proyecto pensado para quienes buscan vivir en una zona central, con excelente conectividad, proyección de valorización y calidad de vida urbana.Proyecto VIS ubicado en el corazón de Kennedy, conformado por 224 apartamentos, distribuidos en 2 torres de 15 pisos más local comercial, con diseño moderno, espacios funcionales y una propuesta pensada para vivir, trabajar y disfrutar dentro de un entorno de renovación urbana. Apartamentos diseñados para ofrecer funcionalidad, comodidad y adaptabilidad a diferentes etapas de vida. Dentro de las zonas sociales se encuentran espacios para: Salón social, gimnasio, administración y portería (espacios sin dotación).El proyecto se encuentra en una zona consolidada de la localidad de Kennedy, con múltiples beneficios para el día a día:• Local comercial en el primer piso del proyecto.• Portería y cuartos técnicos totalmente dotados.• Hospital Occidente de Kennedy a 8 minutos caminando.• Transporte público cercano y fácil acceso a la futura estación del Metro de Bogotá.• Registraduría Auxiliar de Kennedy Central a 600 metros.• Parque público recreativo “La Amistad” a 10 minutos caminando.• Entidades financieras, restaurantes, minimercados y farmacias a pocos pasos.",[],4.6197198,-74.1550764,2026-08-03
"Apartamento en venta en Multicentro, Bogotá",https://www.fincaraiz.com.co/apartamento-en-venta-en-multicentro-bogota/10509598,10509598,https://d3s5pkt10pk3ga.cloudfront.net/resizedImages/384x275/site/fincaraiz_service/media/listing/e1d12e26-6b35-4077-87cd-09b4c3de7ddc/photos/e1d12e26-6b35-4077-87cd-09b4c3de7ddc_1_True_6698fb9d-fd12-4faa-aaba-2d5fad6a78f9.jpeg,[],$ 2.650.000.000,5 Habs. 7 Baños 440 m²,"Apartamento en venta en multicentro, bogotá","Apartamento enBogotá, Bogotá, d.c.",INSTRUMENTOS Y VALORES INMOBILIARIOS SA,Llamar,,,,,,,,,,,,,,"Penthouse en VENTA ,  ubicado en el piso doceavo. Con área de 350m2 y 90 m2 de terraza,  4 alcobas con baño,  estudio,  sala con chimenea,  comedor independiente,  cuarto y baño de servicio,  cocina abierta,  2 depósitos,  y 3 garajes. A sus alrededores el Parque del Country,  Unicentro,  Hoteles,  Restaurantes,  iglesias,  supermercados y clínicas. Tiene excelentes vías de acceso haciéndolo un lugar ideal para vivir.",[],4.7019053,-74.0345703,2026-08-03
"Apartamento en Venta en Suba Salitre, Bogotá",https://www.fincaraiz.com.co/apartamento-en-venta-en-suba-salitre-bogota/193151181,193151181,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.692a0eb4cd8ec_infocdn__kbbv8zxezbv00cor5quzh5b7jghmrhqm4calzyv1png.png,[],$ 204.000.000,2 Habs. 1 Baño 44 m²,"Apartamento en venta en suba salitre, bogotá","Apartamento enBogotá, Bogotá, d.c.",Valenzuela Reyes Constructora Finca Raiz LTDA,Llamar,,,,,,,,,,,,,,"Este apartamento es la opción perfecta para quienes buscan espacio iluminado, cómodo y listo para disfrutar como nuevo hogar. Con 5 años de construido, quinto piso con ascensor, en conjunto cuenta con salón comunal, parqueadero de visitantes. Cerca de transporte, parque, comercio. ¡El mismo ya está listo para ser visitado. ¡No pierdas esta oportunidad! ¡Ahora es el momento!",[],4.7567235,-74.0854933,2026-08-03
"VIENA, Apartamentos en Venta en Marsella, Bogotá",https://www.fincaraiz.com.co/proyectos-vivienda/viena-apartamentos-en-venta-en-marsella-bogota/15017469,15017469,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.682ba6b0b6da1_infocdn__ryyrntsxhpgm96vaxukcseb5xcp7w0wm71pw4o2mjpg.jpg,[],Desde $ 485.000.000,2 Habs. 2 Baños 59 m²,"Viena, apartamentos en venta en marsella, bogotá","Apartamento enBogotá, Bogotá, d.c.",ARQUITECTURA Y CONCRETO,Llamar,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,En construcción,1,"30 % cuota inicial, 70% crédito",¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,4,"Se destaca por ser un proyecto exclusivo de 2 torres ubicado en Las Américas con Carrera 68D (Detrás del Éxito de las Américas) que te permite tener un fácil acceso a Supermercados, Centros Comerciales, Centros de salud y Colegios y con excelente cobertura de transporte público.Los apartamentos cuentan con áreas construidas desde 59 m² hasta 75 m², contamos con opción de elegir 2 o 3 habitaciones, 2 baños, cocina, zona de ropas, sala comedor, estudio u oficina y balcón.",[],4.6320659,-74.1247295,2026-08-03
"WONDER COLIVING · Apartamentos de inversión en Santa Paula, Apartamento en Venta en Santa Paula, Bogotá",https://www.fincaraiz.com.co/proyectos-vivienda/wonder-coliving-·-apartamentos-de-inversion-en-santa-paula-apartamentos-en-venta-en-santa-paula-bogota/15018470,15018470,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.69fb7d791384d_infocdn__45g3jprpfl2kaezua63mdhshrwg8eogo7dwupbgfjpg.jpg,[],Desde $ 532.924.800,1 Hab 1 Baño 33.24 m²,"Wonder coliving · apartamentos de inversión en santa paula, apartamento en venta en santa paula, bogotá","Apartamento enBogotá, Bogotá, d.c.",TRAZOS URBANOS,Llamar,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,Sobre planos,¡Pregúntale!,70%,30%,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,6,"Wonder Coliving – Proyecto de inversión en el norte de BogotáProyecto residencial bajo el modelo de coliving, ubicado en el norte de Bogotá, ideal para inversionistas que buscan una alternativa de renta diferente al arriendo tradicional.Ofrece unidades privadas funcionales con acceso a zonas comunes modernas como áreas sociales, coworking y terrazas, diseñadas para un estilo de vida urbano, flexible y conectado.El proyecto cuenta con operación y administración profesional, lo que permite una gestión eficiente del inmueble y optimización de la ocupación, generando ingresos constantes sin administración directa por parte del propietario.Excelente ubicación en un sector de alta demanda, con potencial de valorización y atractivo para jóvenes profesionales, ejecutivos y nómadas digitales.Ideal para inversión y renta administrada.",[],4.692605,-74.0437625,2026-08-03
"Casa en Venta en Verbenal san antonio, Bogotá",https://www.fincaraiz.com.co/casa-en-venta-en-verbenal-san-antonio-bogota/193720523,193720523,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.69fcc415148f3_infocdn__g2tklrx4dqg8noj5zvdepvpww9dffmir2hplhm8qjpg.jpg,[],$ 730.000.000,4 Habs. 3 Baños 130 m²,"Casa en venta en verbenal san antonio, bogotá","Casa enBogotá, Bogotá, d.c.",Giomary Cruz,Llamar,,,,,,,,,,,,,,"Descubra la casa de sus sueños, una propiedad de 4 niveles, en conjunto cerrado con vigilancia 24 horas ubicada cerca de los colegios:  San Carlos, Colegio Gimnasio los Pinos y los clubes Casamata y el Deportivo La Equidad; a pocos minutos está el Terminal de Transporte del Norte, MAKRO y la Autopista Norte con la estación de Transmilenio terminal, facilitando los desplazamientos a diferentes sectores de la ciudad.la casa cuenta con:* Dos Parqueaderos independientes* Un depósito* Un patio amplio con pergola corrediza* Sala Comedor con chimenea* Estudio abierto* 3 baños completos* 4 habitaciones, la principal con walking closed, baño y balcón.",[],4.7680374,-74.0340745,2026-08-03
"Apartamento en Venta en El Virrey, Bogotá",https://www.fincaraiz.com.co/apartamento-en-venta-en-el-virrey-bogota/193580951,193580951,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.69caef2416fbf_infocdn__xsx9c0azh3drr4ypbki7u9plpfgnukm8zjxlptnzjpg.jpg,[],$ 1.180.000.000,2 Habs. 3 Baños 72 m²,"Apartamento en venta en el virrey, bogotá","Apartamento enBogotá, Bogotá, d.c.",Grupo Inmobiliario MX-CO,Llamar,,,,,,,,,,,,,,"Apartamento para estrenar, piso 6, edificio moderno a unos pasos del parque del Virrey. Ubicado en la Cra. 19b #85, Bogotá.Al ingresar al apartamento nos recibe un baño social, La sala de estar se integra armoniosamente con una cocina abierta, equipada con electrodomésticos y un área de lavandería. Los suelos de madera y la iluminación empotrada realzan el diseño minimalista en cada rincón, creando ambientes luminosos y acogedores. Ventanas con aislante de ruido, un balcón que se integra con todo el frente del área social y habitaciones.-La habitación principal, con walk-in closet ofrece un santuario privado y un baño muy amplio.-La segunda habitación también cuenta con baño privado y closet amplio de pared. Este apartamento cuenta con dos parqueaderos en duplicador (elevador) asegurando comodidad- El edificio cuenta tiene un Roof top con bbq, maquinas para ejercitarse, chimeneas y áreas de convivencia en exterior. también gimnasio, sala de co-working.",[],4.6721057,-74.0584349,2026-08-03
"URBANIA TERRA, Apartamento en Venta en Fontibon, Bogotá",https://www.fincaraiz.com.co/proyectos-vivienda/urbania-terra-apartamentos-en-venta-en-fontibon-bogota/15017038,15017038,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6753115ba4ec2_infocdn__xg4m0hrizdhlvhpviuzhadgnh226ylescah5bxxbjpg.jpg,[],Desde $ 262.310.000,3 Habs. 2 Baños 45.42 m²,"Urbania terra, apartamento en venta en fontibon, bogotá","Apartamento enBogotá, Bogotá, d.c.",CONSTRUCTORA CAPITAL,Llamar,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,En construcción,¡Pregúntale!,30%,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,3,"Terra, es uno de los 6 proyectos de Urbania Ciudadela que vive tu ritmo en la ciudad, contará con más de 22.000 m2 de parque público con zonas deportivas y zonas verdes, lo mejor de este proyecto es su ubicación privilegiada, con acceso a principales e importantes vías como la Calle 13, Avda. El Dorado y la futura Avda. Ferrocarril como a una estación Regiotram del Occidente (a 5 minutos del proyecto). En el futuro podrás disfrutar de un Club House de 8 niveles con diferentes zonas comunes como Zona Cool, Zona de Lavandería, Zona Creativa, Zona Húmeda con piscina para niños y adultos, Turco, Sauna, jacuzzi, Zona Lounge entre otras más. En la parte interna del proyecto al aire libre podrás encontrar una Zona Pet, Playground, Zona Kids; en total contarás con más de 25 zonas comunes totalmente dotadas, espacios para vivir diferentes actividades junto amigos y familiares.",[],4.6971258,-74.1627055,2026-08-03
"URBANIA ECO, Apartamento en Venta en Brisas aldea fontibon, Bogotá",https://www.fincaraiz.com.co/proyectos-vivienda/urbania-eco-apartamentos-en-venta-en-brisas-aldea-fontibon-bogota/7419413,7419413,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.68daccdb5cee5_infocdn__wk6nuzd5seubu0lpxwtdequrvwvb0gryxlq1wjs6jpg.jpg,[],Desde $ 225.670.000,2 Habs. 1 Baño 40.67 m²,"Urbania eco, apartamento en venta en brisas aldea fontibon, bogotá","Apartamento enBogotá, Bogotá, d.c.",CONSTRUCTORA CAPITAL,Llamar,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,En construcción,¡Pregúntale!,Financiación: 70 % Financiación | Método de pago: 30 % Cuota Inicial,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,3,"Vivir en Eco es tomar la decisión de cambiar tu calidad de vida. Urbania Eco es un proyecto conformado por 8 torres de apartamentos de 19 pisos, para un total de 1208 apartamentos; 306 parqueaderos comunales, 66 parqueaderos de visitantes de los cuales 8 son para personas con movilidad reducida. Vive en el entretenimiento de un club house con más de 10 zonas comunes, inicia tus días recargado con la mejor energía con salón social, zona cool, zona fitness con salón de spining, salón de actividades, área cardio y pesas, cinema, zona húmeda con piscina de adultos y niños climatizada, zona coworking, zona lounge, zona kids, playground, zona sport con cancha múltiple de medidas no reglamentarias, zonas BBQ, zona lavandería y bicicleteros.",[],4.69729604621989000000,-74.16238189239650000000,2026-08-03
"Apartamento en Venta en La Calleja, Bogotá",https://www.fincaraiz.com.co/apartamento-en-venta-en-la-calleja-bogota/193963770,193963770,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a4d3c7e9f416_infocdn__gr1125353120260707123957jpg.jpg,[],$ 920.000.000,3 Habs. 3 Baños 107 m²,"Apartamento en venta en la calleja, bogotá","Apartamento enBogotá, Bogotá, d.c.",HUS INMOBILIARIA,Llamar,,,,,,,,,,,,,,"Apartamento en venta en el exclusivo sector de La Calleja, con 107 m², excelente iluminación natural y una distribución amplia y funcional. Cuenta con sala-comedor de gran tamaño, cocina abierta con zona de lavandería independiente, baño social y 3 habitaciones, todas con balcón. La habitación principal dispone de walking clóset y baño privado, mientras que las habitaciones auxiliares comparten un baño.Incluye doble parqueadero en línea, depósito y se encuentra en un edificio con vigilancia privada 24/7, en una de las zonas residenciales más valorizadas del norte de Bogotá, con fácil acceso a vías principales, comercio y servicios.",[],4.7091476,-74.0493984,2026-08-03
"Casa en Venta en Alamos, Bogotá",https://www.fincaraiz.com.co/casa-en-venta-en-alamos-bogota/193645487,193645487,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.69e28aa79e167_infocdn__bohleb09gxixwyul2ualotri943hvg0el8h2ip7ajpg.jpg,[],$ 350.000.000,3 Habs. 3 Baños 114 m²,"Casa en venta en alamos, bogotá","Casa enBogotá, Bogotá, d.c.",MUNDO INMOBILIARIO,Llamar,,,,,,,,,,,,,,"Excepcional casa en venta, estratégicamente ubicada en el codiciado sector Álamos, con una conectividad inigualable gracias a su cercanía a importantes vías como la Avenida Mutis, Avenida Cali y Avenida Calle 26. Esta propiedad, que no forma parte de un conjunto cerrado, ofrece la libertad y privacidad que usted busca, a pocos minutos de centros comerciales de primer nivel como Nuestro Bogotá y otros establecimientos de interés.Distribuida en tres niveles, esta casa ha sido diseñada para maximizar el espacio y la funcionalidad. El primer piso, con una generosa área de 46.50 m², le da la bienvenida con un encantador antejardín, una espaciosa sala-comedor ideal para el entretenimiento, una cocina funcional, zona de ropas y un baño completo.El segundo piso, de 35.76 m², alberga dos cómodas alcobas, un versátil estudio perfecto para teletrabajo o como espacio adicional, y un baño completo. Finalmente, el tercer piso, con 32.40 m², ofrece una amplia terraza para disfrutar del aire libre, una alcoba adicional y una conveniente zona de ropas.Esta propiedad es una oportunidad única para quienes buscan un hogar con excelente ubicación, amplios espacios y un gran potencial de valorización.",[],4.6997296612249,-74.117142172434,2026-08-03
"Apartamento en Venta en Mazuren, Bogotá",https://www.fincaraiz.com.co/apartamento-en-venta-en-mazuren-bogota/194025993,194025993,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a627534ed776_infocdn__pm1brkzgpzywjganfglabtr6synviohemtugfjjvjpg.jpg,[],$ 570.000.000,3 Habs. 3 Baños 91 m²,"Apartamento en venta en mazuren, bogotá","Apartamento enBogotá, Bogotá, d.c.",Osorio & CIA,Llamar,,,,,,,,,,,,,,"MR-200 ¡Descubre tu nuevo hogar en uno de los sectores más exclusivos y deseados de Bogotá: Colina Campestre - Mazurén! Este espectacular apartamento, completamente remodelado, te espera para ofrecerte una experiencia de vida inigualable.Ubicado estratégicamente en la Calle 152 con Carrera 56, disfrutarás de una conectividad excepcional y acceso a todos los servicios que necesitas.Este impresionante dúplex de 91 m² ha sido diseñado para maximizar el confort y la funcionalidad. Cuenta con 3 amplias habitaciones, incluyendo una principal con baño privado, y 3 baños modernos que garantizan privacidad y comodidad para toda la familia. La sala comedor es un espacio acogedor y luminoso, perfecto para el entretenimiento o el relax. La cocina cerrada, práctica y funcional, es ideal para los amantes de la gastronomía.Disfruta de la brisa y las vistas desde sus 3 balcones, un verdadero lujo en la ciudad. Además, incluye un parqueadero descubierto y un depósito para mayor conveniencia.El edificio, con 15 años de construido, se distingue por su excelente administración y ofrece amenidades como salón social y parque infantil, creando un ambiente ideal para la convivencia. La seguridad es una prioridad con vigilancia 24/7 y CCTV.Con un estrato 4 y una administración de solo $380.000, esta propiedad representa una inversión inteligente y un estilo de vida superior.¡No dejes pasar esta oportunidad única! Agenda tu cita hoy mismo y ven a conocer este increíble apartamento.",[],4.7367181,-74.0611976,2026-08-03
"Apartaestudio en Venta en Zona centro, Bogotá",https://www.fincaraiz.com.co/apartaestudio-en-venta-en-zona-centro-bogota/194016017,194016017,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a5ff1396bd95_infocdn__ia3mzpxqi7wzo3ucicev54o8au0rodetsc5ikycujpg.jpg,[],$ 250.000.000,1 Hab 1 Baño 28 m²,"Apartaestudio en venta en zona centro, bogotá","Apartaestudio enBogotá, Bogotá, d.c.",Osorio & CIA,Llamar,,,,,,,,,,,,,,"MR - 281 Vendo moderno y funcional apartamento en séptimo piso, ubicado en una zona estratégica de alta conectividad y valorización en el CENTRO (Edificio Nexus). Un espacio ideal para estudiantes, profesionales o una excelente oportunidad de inversión para rentas cortas o tradicionales. Agenda tu visita 28m2 Habitación 1 Baño 1 Sala comedor / Espacio integrado Cocina Piso 7 Estrato 3 Antigüedad: 4 años Dos ascensores No tiene parqueadero No tiene depósito Vigilancia / Seguridad en edificio Administración $ 240.000 Cuenta con una excelente variedad de amenidades (amenities): Gimnasio totalmente dotado. Salones de coworking y workstations (zonas de trabajo compartido). Cooking lounge (cocina social o comunal integrada). Zona BBQ. Salón de videojuegos. Salón de yoga. Zonas de lavandería comunal. Amplias terrazas con vistas panorámicas increíbles de la ciudad.  Parqueadero comunitario / para visitantes.",[],4.60149,-74.0707596,2026-08-03
"Apartamento en Venta en Santa barbara central, Bogotá",https://www.fincaraiz.com.co/apartamento-en-venta-en-santa-barbara-central-bogota/193878580,193878580,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a30b20528c63_infocdn__gokvnwf85qipprtmnykmnyichfz3ivahsx976nbmjpg.jpg,[],$ 590.000.000,2 Habs. 2 Baños 86.58 m²,"Apartamento en venta en santa barbara central, bogotá","Apartamento enBogotá, Bogotá, d.c.",NATALIA OSPINA REAL ESTATE,Llamar,,,,,,,,,,,,,,"VENDO APARTAMENTO 100% REMODELADO EN SANTA BÁRBARA CENTRAL. Ubicado en uno de los sectores más apetecidos y estratégicos del norte de Bogotá, este apartamento de 86,58 m² combina una excelente ubicación con espacios funcionales y renovados. Cuenta con sala-comedor, moderna cocina abierta, zona de lavandería independiente, dos alcobas, dos baños completos y un estudio que fácilmente puede convertirse en una tercera habitación. Se encuentra en quinto piso y dispone de un parqueadero privado. Es interior pero bien iluminado.. Edificio de construcción tradicional, automatizado y ofrece conserjería en horario hábil, cámaras de seguridad, monitoreo 24 horas, recepción y salón comunal. Una excelente oportunidad para quienes buscan un apartamento listo para habitar, completamente remodelado y en una ubicación privilegiada, cerca de comercio, restaurantes, parques, centros comerciales y vias de acceso del norte de la ciudad. NAO-056",[],4.695199,-74.035174,2026-08-03
"Apartamento en Venta en Los Pinos, Bogotá",https://www.fincaraiz.com.co/apartamento-en-venta-en-los-pinos-bogota/193365024,193365024,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a68b8c660d44_infocdn__9405411-1-1764632272-1jpg.jpg,[],$ 254.600.000,1 Hab 2 Baños 46 m²,"Apartamento en venta en los pinos, bogotá","Apartamento enBogotá, Bogotá, d.c.",EXP COLOMBIA SAS,Llamar,,,,,,,,,,,,,,"¡Este dúplex en Zarzamora lo tiene TODO y está esperando por ti! Vive o invierte YA en uno de los barrios más movidos de Engativá. En plena CALLE 72A a pocos pasos de la Avda Cali, este espacio inteligente de 46.4 m² no solo está listo para habitar, sino que se adapta a tu ritmo: rápido, moderno, funcional.",[],4.69777,-74.1071583,2026-08-03
"Apartamento en Venta en Ciudad salitre, Bogotá",https://www.fincaraiz.com.co/apartamento-en-venta-en-ciudad-salitre-bogota/193806447,193806447,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a6a75901625b_infocdn__639efef0-6dc1-4de9-b63c-4ff403c991b8.jpeg,[],$ 720.000.000,2 Habs. 2 Baños 60 m²,"Apartamento en venta en ciudad salitre, bogotá","Apartamento enBogotá, Bogotá, d.c.",Grupo Inmobiliario Intercontinental S.A.S,Llamar,,,,,,,,,,,,,,"Grupo Inmobiliario Intercontinental vende excelente apartamento de 60 mtrs2 ubicado en un sector de alta valorización de la ciudad, prácticamente para estrenar. El inmueble cuenta con muy buena iluminación natural, amplios espacios y una excelente distribución. Dispone de 2 habitaciones, garaje propio y excelentes acabados, ideal para vivir o invertir. Se encuentra rodeado de centros comerciales, almacenes de cadena y cuenta con excelentes vías de acceso y facilidad de transporte público. Ubicación estratégica, muy cerca al aeropuerto, lo que lo convierte en una excelente oportunidad de inversión. Inf: Mauricio Vera: ***1283",[],4.6635352,-74.1122478,2026-08-03
"La Scala, Apartamento en Venta en San jose de bavaria, Bogotá",https://www.fincaraiz.com.co/proyectos-vivienda/la-scala-apartamentos-en-venta-en-san-jose-de-bavaria-bogota/10566025,10566025,https://d3s5pkt10pk3ga.cloudfront.net/resizedImages/384x275/site/fincaraiz_service/media/listing/113e8e7a-d898-4512-935d-2925e483d367/photos/113e8e7a-d898-4512-935d-2925e483d367_1_True_7f6f5f0b-c993-4d39-8d8c-522db2df14b5.jpg,[],Desde $ 675.050.000,3 Habs. 2 Baños 66.2 m²,"La scala, apartamento en venta en san jose de bavaria, bogotá","Apartamento enBogotá, Bogotá, d.c.",MARVAL BOGOTA,Llamar,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,Sobre planos,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,5,"Diseñamos La Scala buscando el encuentro entre modernidad, exclusividad y confort; La combinación perfecta para una vida plena. Un proyecto vanguardista diseñado a la luz de las tendencias del lujo silencioso, donde encontrarás espacios que transmiten calma y serenidad gracias a la selección cuidadosa de su vegetación, materiales y texturas. El escenario perfecto para una vida en equilibrio y disfrutar de un entorno natural en el medio de la ciudad, el proyecto ideal para actividades ""indoors"" y ""outdoors"" al ritmo de tu vida.",[],4.76044670000000000000,-74.06558940000000000000,2026-08-03
