Título,URL detalle,id_inmueble,URL imagen,Etiquetas,Precio listado,Tipología listado,Descripción breve,Ubicación listado,Publicante,Acción disponible,Porcentaje terminado,Porcentaje vendido,Ocupación,Desarrollador,Estado,Parqueaderos,Financiación,Formas de pago,Cuota inicial,Cantidad de pisos,Aplica subsidio,Fecha de Finalización,Estrato,Descripción completa,Unidades,Latitud,Longitud,fecha_recoleccion
"Lote en  Venta en Cartagena de indias, Cartagena",https://www.fincaraiz.com.co/lote-en-venta-en-cartagena-de-indias-cartagena/192124851,192124851,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a3bfef27492f_infocdn__gr1202151920250307082551jpeg.jpeg,[],$ 900.000.000,600 m²,"Lote en  venta en cartagena de indias, cartagena","Lote enCartagena, Bolivar",,Llamar,,,,,,,,,,,,,,"¡SE VENDEN LOTES UBICADOS EN BARCELONA DE INDIAS!Lote ubicado en condominio urbanizado. A solo 15 minutos del centro histórico y 8 minutos del Hotel Las Américas Beach Resort en el Sector de Manzanillo del Mar. Cuenta con vigilancia 24 horas y cuenta con todos los servicios públicos.VENTAJAS DE LA ZONA NORTE:  La Zona Norte de Cartagena se consolidó como el nuevo polo de desarrollo de la ciudad y de alta valorización. En ella están ubicados los corregimientos de La Boquilla, Manzanillo del Mar y Punta Canoa. Las playas de este sector son hermosas y las apuestas del sol alucinantes.Además de las proyectos ya finalizados en la actualidad como Cartagena Laguna Club, Karibana, Puerta de Las Américas, Barcelona de Indias, Barceloneta etc, se llevan a cabo verdaderas moles residenciales como el megaproyecto de Serena del Mar, comerciales como Paseo Comercial Las Ramblas e industriales.Cuenta además con instituciones de educación secundaria como el Colegio Británico de Cartagena, Gimnasio Altair, Colegio Jorge Washintong, GCI, y Gimnasio Cartagena de varones pertenecientes a Aspaén y de Educación Superior como La Universidad Jorge Tadeo Lozano.",[],10.520260737695,-75.474228858948,2026-08-03
Apartamento en Venta en Cartagena,https://www.fincaraiz.com.co/apartamento-en-venta-en-cartagena/193826408,193826408,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a1dfa10076ee_infocdn__6pn4b1vozcclgsjr7dyv4qywokqbcfumt0b1unjtjpg.jpg,[],$ 1.100.000.000,4 Habs. 3 Baños 138 m²,Apartamento en venta en cartagena,"Apartamento enCartagena, Bolivar",,Llamar,,,,,,,,,,,,,,"SE VENDE APARTAMENTO EN ZONA NORTE DE CARTAGENAÁrea: 138 m²Opción de venta amoblado por valor adicional de cincuenta millones de pesosEl inmueble cuenta con una zona social compuesta por sala y comedor integrados, conectados directamente con un balcón principal acondicionado para uso exterior. La cocina de concepto abierto incorpora mesón en granito, mobiliario superior e inferior de alta capacidad, alacena integrada, mueble sobre nevera y accesorios funcionales en acero inoxidable.Adicionalmente, el apartamento incluye lavavajillas empotrado y puerta de seguridad.La zona de labores es independiente y se complementa con cuarto y baño de servicio.Distribución interior:• Alcoba principal con baño privado, vestier y balcón independiente• Dos alcobas auxiliares• Estudio independiente multipropósito• Baño auxiliar de alcobas• Sala – comedor• Cocina abierta• Zona de labores independiente• Cuarto y baño de servicioEspecificaciones adicionales:• Cortinas eléctricas en sala-comedor• Aires acondicionados instalados en todos los espacios del apartamento• Citófono interno en alcoba principal• Punto de televisión y tomacorrientes adicionales en sala-comedor• Mesón de granito en cocina• Lavavajillas empotrado• Puerta de seguridadEl apartamento cuenta con adecuaciones eléctricas y de iluminación que permiten automatización y configuración de distintos ambientes según requerimientos del usuario.La Zona Norte de Cartagena se ha consolidado como uno de los sectores con mayor desarrollo urbanístico y valorización de la ciudad, gracias a su infraestructura moderna, conectividad y crecimiento residencial.El sector cuenta con acceso cercano a:• Serena del Mar• Hospital Serena del Mar – Fundación Santa Fe• Universidad de los Andes – Sede Caribe• Centros comerciales y zonas gastronómicas• Supermercados y servicios complementarios• Colegios reconocidos• Playas de la Zona Norte• Aeropuerto Internacional Rafael Núñez• Centro Histórico de CartagenaAsimismo, proyectos de infraestructura como el Túnel de Crespo y el Viaducto de la Ciénaga han fortalecido significativamente la conectividad y valorización del sector.Propiedad orientada a usuarios que buscan ubicación estratégica, especificaciones modernas y un entorno residencial consolidado dentro de la Zona Norte de Cartagena.",[],10.504671,-75.4688354,2026-08-03
"Apartamento en Venta en Santa lucia, Cartagena",https://www.fincaraiz.com.co/apartamento-en-venta-en-santa-lucia-cartagena/193815521,193815521,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a19ce4a524f1_infocdn__picture-3283d08c83f44a298158b3e4e41e3040jpeg.jpeg,[],$ 780.000.000,3 Habs. 3 Baños 98 m²,"Apartamento en venta en santa lucia, cartagena","Apartamento enCartagena, Bolivar",,Llamar,,,,,,,,,,,,,,"Venta o permuta apartamento Cartagena en exclusivo sector Cielo MARValor: $780 millonesÁrea: 98.2m2Habitaciones: 3Baños: 3Nivel: 12Ubicado a solo 10 min del Aeropuerto, es una zona muy exclusiva.Estrato: 5Predial al año: $3.500.000Parqueadero cubierto: 1Unidad cerrada con: Piscinas, Solarium, Spa, Gym, Sky bar, Salón social, Zona Niños, Cinema.Se acepta apto de menor valor en Medellín o vehículo.R:761",[],10.391048,-75.47942,2026-08-03
"Apartamento en venta en Cielo mar, Cartagena",https://www.fincaraiz.com.co/apartamento-en-venta-en-cielo-mar-cartagena/10989704,10989704,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a3bfe7a2b6cf_infocdn__gr1202154720250902051512jpeg.jpeg,[],$ 800.000.000,3 Habs. 2 Baños 100 m²,"Apartamento en venta en cielo mar, cartagena","Apartamento enCartagena, Bolivar",,Llamar,,,,,,,,,,,,,,"? ¡APARTAMENTO PARA ESTRENAR EN CIELO MAR!Vive o invierte en Cielo Mar, la zona de mayor desarrollo y valorización al norte de Cartagena ?.A solo unos pasos de la playa ?️, a 1 km del Aeropuerto Rafael Núñez ✈️ y a 2.9 km del Centro Histórico ?.¡Ubicación privilegiada para disfrutar o rentar!? Características del Apartamento (100 m²):?️ 3 habitaciones (principal con baño y walk-in closet)? 3 baños?️ Estudio? Balcón con vista panorámica al norte?️ Sala – Comedor?️ Cocina integral? Zona de labores? Depósito? Parqueadero? Amenidades del Edificio:? Zonas verdes? Car Lobby?️ Portería y vigilancia 24/7⚡ Planta eléctrica con cobertura total?️ Lobby de doble altura tipo hotel? Cada torre con 2 ascensores☀️ Amenidades Piso 4 (compartidas con Torre 2):Terraza solárium? Juegos infantiles?‍♂️ Sendero peatonal⚽ Cancha sintética? Cine bajo las estrellas?️ Gimnasio + zona TRX? Zona de entretenimiento? Amenidades Piso 17:? Bar Lounge? Piscina de borde infinito? Piscina para niños? Spa?‍♂️ Turco? Jacuzzi? Salón social? Sala de juntas? Una inversión segura y de alto valor en la ciudad amurallada.? Contáctanos para más información o agendar una visita.",[],10.4558455,-75.5051856,2026-08-03
"Apartamento en Venta en Bocagrande, Cartagena",https://www.fincaraiz.com.co/apartamento-en-venta-en-bocagrande-cartagena/192912113,192912113,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.68d4911f07913_infocdn__o9hly5lht3l1tsntyls0cp5v8yvd96rpogze9klvjpg.jpg,[],$ 830.000.000,3 Habs. 3 Baños 164 m²,"Apartamento en venta en bocagrande, cartagena","Apartamento enCartagena, Bolivar",,Llamar,,,,,,,,,,,,,,"Apartamento en venta, ubicado en el prestigioso sector de Boca grande, Cartagena de Indias. Este apartamento de 164 m² cuenta con 3 habitaciones con clóset. Habitación principal con baño privado. Dos habitaciones auxiliares, baño auxiliar completo, sala – comedor, sala de televisión, cocina integral, balcón. Vista al exterior desde el piso número 5.  Tiene 1 garaje cubierto. Todas sus habitaciones cuentan con aire acondicionado y ventilación natural. Adicional cuarto de servicio y baño.Características del apartamentoÁrea: 164 m²3 habitacionesHabitación principal con closet y baño privado.2 habitaciones auxiliares1 baño auxiliar completoSala – comedorSala de televisiónCuarto de servicio y bañoCocina integralBalcónGaraje cubiertoEsta propiedad está ubicada en el prestigioso sector de Boca grande, una de las zonas de mayor valorización y desarrollo urbanístico en Cartagena.•	A pocos pasos de la playa.•	Conexión directa con el Anillo Vial, permitiendo llegar al Aeropuerto Internacional Rafael Núñez en menos de 20 minutos.•	Cercanía a exclusivos hoteles, restaurantes de alta cocina y centros comerciales como el Centro comercial Boca grande•	A 15-20 minutos de la Ciudad Amurallada, permitiendo disfrutar de la historia y vida nocturna de Cartagena.Este apartamento ofrece un entorno residencial con la proximidad a los puntos más estratégicos de la ciudad.",[],10.4101185,-75.5505696,2026-08-03
"Apartamento en Venta en El centro, Cartagena",https://www.fincaraiz.com.co/apartamento-en-venta-en-el-centro-cartagena/193921468,193921468,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a68f79bd66f5_infocdn__478-3-1782493663jpg.jpg,[],$ 950.000.000,2 Habs. 2 Baños 58 m²,"Apartamento en venta en el centro, cartagena","Apartamento enCartagena, Bolivar",,Llamar,,,,,,,,,,,,,,"Cartagena Oportunidad de inversión Centro Histórico venta de apartamento de 2 alcobas conjunto residencial Santo Domingo, ideal para rentas cortas a través de plataformas como Airbnb. El apartamento cuenta con un área de 58 m²  distribuido así: sala comedor con salida al balcón colonial con hermosa vista a los jardines internos, cocina abierta dos alcobas: la principal con salida al balcón colonial y vista a los jardines closet, baño social que le da uso a las dos alcobas. El apartamento esta totalmente remodelado. ubicado en Santo Domingo una de las zona privilegiada, exclusivas y de mas alta valorización del Centro Histórico, a tan solo 50 metros de la emblemática Plaza de Santo Domingo, en el corazón de la ciudad amurallada, donde se vive la magia de las calles coloniales de Cartagena.El conjunto ofrece un patio central con hermosos jardines internos, ascensor y una espectacular vista hacia las murallas de Cartagena, brindando privacidad en plena ciudad antigua.Ubicado en una de las zonas de mayor valorización y alta demanda turística de Cartagena de Indias, esta propiedad es perfecta tanto para inversión como para uso residencial¡Contáctanos hoy mismo para más información, no dejes pasar esta oportunidad!",[],10.424793141266,-75.553373807585,2026-08-03
"Apartamento en Venta en Bocagrande, Cartagena",https://www.fincaraiz.com.co/apartamento-en-venta-en-bocagrande-cartagena/193261972,193261972,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.696183b79814a_infocdn__ambliapeez8rmdkpjoeygwrvmng6f3nrpmvjzw7sjpg.jpg,[],$ 890.000.000,1 Hab 2 Baños 67 m²,"Apartamento en venta en bocagrande, cartagena","Apartamento enCartagena, Bolivar",,Llamar,,,,,,,,,,,,,,"Espectacular apartamento moderno en venta, con impresionante vista al mar y a la ciudad. Ubicado en un edificio de privilegiada ubicación, cerca de los principales puntos de interés y de los mejores restaurantes de la zona.El edificio ofrece excelentes áreas comunes y brinda la flexibilidad de vivirlo o rentarlo, convirtiéndolo en una excelente opción tanto para vivir como para inversión.",[],10.403787094827,-75.554346150293,2026-08-03
"Apartamento en Venta en Marbella, Cartagena",https://www.fincaraiz.com.co/apartamento-en-venta-en-marbella-cartagena/193081954,193081954,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.692728e85484e_infocdn__dbe69764-3d02-475e-a831-cc51d0e07ffe.jpeg,[],$ 620.000.000,3 Habs. 3 Baños 126 m²,"Apartamento en venta en marbella, cartagena","Apartamento enCartagena, Bolivar",,Llamar,,,,,,,,,,,,,,"APARTAMENTO PARA LA VENTA EN EL BARRIO MARBELLA FRENTE AL MAR. Esta propiedad cuenta con 140 m2, 3 habitaciones, 3 baños, cuarto y baño de servicio, cocina cerrada semi - integral, area de labores, sala - comedor espaciosa, balcon con hermosa vista  al mart y garaje cubierto. El edificio cuenta con ascensor, terraza con piscina  y zona BBQ en ultimo piso. El edificio se encuentra  a solo unos minutos del Centro Historico y del aeropuerto de Cartagena. ***",[],10.4364704,-75.536091,2026-08-03
"Apartamento en Venta en La Boquilla, Cartagena",https://www.fincaraiz.com.co/apartamento-en-venta-en-la-boquilla-cartagena/193819691,193819691,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a35d6ddf1e0a_infocdn__gr-venta-apartamento-en-edificio-1780146580-8101-6419jpeg.jpeg,[],$ 770.000.000,1 Hab 2 Baños 72 m²,"Apartamento en venta en la boquilla, cartagena","Apartamento enCartagena, Bolivar",,Llamar,,,,,,,,,,,,,,"Óscar Cruz Realtor - Venta de apartamento en Edificio Morros Epic, La Boquilla – 72 m², 1 alcoba, a puerta cerrada, permite rentas turísticasSe vende excelente apartamento en el exclusivo Edificio Morros Epic, ubicado en el sector de La Boquilla, Cartagena. Una oportunidad ideal tanto para disfrutar como segunda vivienda como para inversionistas interesados en el mercado de rentas cortas.El apartamento cuenta con un área de 72 m² y se vende completamente amoblado, listo para habitar o comenzar a generar ingresos de manera inmediata.Características:Área: 72 m²1 alcoba amplia2 baños completosParqueadero cubiertoSe vende a puerta cerradaPermite rentas turísticas y alquiler por plataformas de hospedajeValor de venta: $770.000.000 COPInversión con excelente rentabilidadLa propiedad registra una facturación promedio cercana a los $8.000.000 mensuales mediante rentas cortas, convirtiéndose en una alternativa atractiva para quienes buscan ingresos recurrentes en uno de los destinos turísticos más demandados del país.Las tarifas de alojamiento oscilan entre $330.000 y $380.000 por noche, dependiendo de la temporada y la ocupación.Su ubicación privilegiada en La Boquilla, cerca de la playa y de importantes atractivos de Cartagena, sumada a la alta demanda de alojamiento turístico en la zona, hacen de este apartamento una inversión sólida con gran potencial de valorización.Solicite más informació",[],10.465148148469,-75.50138218098,2026-08-03
"Apartamento en venta en Cartagena de indias, Cartagena",https://www.fincaraiz.com.co/apartamento-en-venta-en-cartagena-de-indias-cartagena/10883392,10883392,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a5f90ee3dc7d_infocdn__11821-0-5755727jpg.jpg,[],$ 215.000.000,2 Habs. 2 Baños 52 m²,"Apartamento en venta en cartagena de indias, cartagena","Apartamento enCartagena, Bolivar",,Llamar,,,,,,,,,,,,,,"APARTAMENTO DE 52 METROS CUADRADOS, EXTERIOR, VISTA PANORÁMICA, DOS HABITACIONES, LA PRINCIPAL CON BAÑO PRIVADO, ESTUDIO, BAÑO SOCIAL, COCINA INTEGRAL ABIERTA CON ISLA, ZONA DE LAVANDRÍA, BALCÓN, PARQUEADERO COMUNAL, EDIFICIO DE 31 PISOS CON DOS ASCENSORES, PISCINA PARA ADULTOS Y PARA NIÑOS, TERRAZA BBQ, SAUNA , TURCO, GIMNASIO, SALA DE JUEGOS, CANCHAS MÚLTIPLES, PARQUEADERO COMUNAL. CERCA AL PUERTO Y A 30 MINUTOS DE A BARÚ.",[],10.378425714965,-75.503067817794,2026-08-03
"Lote en Venta en Marbella, Cartagena",https://www.fincaraiz.com.co/lote-en-venta-en-marbella-cartagena/193333973,193333973,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a234b9536f5c_infocdn__gr32539120260128042254jpg.jpg,[],$ 1.915.200.000,504 m²,"Lote en venta en marbella, cartagena","Lote enCartagena, Bolivar",,Llamar,,,,,,,,,,,,,,"¡Lote Estratégico de 504 m² en Marbella! A Pasos del Mar y el Centro Histórico¡Oportunidad de invertir en sector con excelente proyección de Cartagena! en el barrio Marbella, una ubicación privilegiada que conecta la tradición del Centro Amurallado con la modernidad del crecimiento en el norte.A solo unos pasos de las playas de Marbella y a minutos del Aeropuerto Internacional Rafael Núñez.Su cercanía al megaproyecto Gran Malecón del Mar garantiza una valorización exponencial, transformando el entorno en un referente turístico y recreativo de talla mundial.Ubicado en un área de alta expansión constructiva, ideal para proyectos residenciales de lujo, hoteles boutique o desarrollos comerciales.",[],10.434700948749,-75.536889561685,2026-08-03
Apartamento en Venta en Cartagena,https://www.fincaraiz.com.co/apartamento-en-venta-en-cartagena/192333879,192333879,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6812d15011336_infocdn__3fbqbvfoyobojbphzallxbctic65la7ukib1eyfrjpg.jpg,[],$ 780.000.000,3 Habs. 2 Baños 110 m²,Apartamento en venta en cartagena,"Apartamento enCartagena, Bolivar",,Llamar,,,,,,,,,,,,,,"SIN AMOBLAR! Tiene un área de 110M2, y cuenta con 3 habitaciones (Walk In Closet en la habitaciónprincipal), estudio, 2 baños (baño social y baño privado en la habitación principal), cocina tipoamericana, sala – comedor, 2 balcones (uno en la sala y otro en la habitación principal),zona de ropas, 1 parqueadero, aires acondicionados en cada cuarto, en el área desala – comedor, y en el estudio. La cocina está totalmente remodelada y cuenta con puerta de seguridad.Burano es un proyecto con 5 años de antigüedad en Serena del Mar, rodeado demucha vegetación, y con zonas comunes como: Piscina, jacuzzi, cancha múltiple,sauna, turco, amplias zonas verdes, gym, salón de juegos, salón social, parque infantil, yzona de BBQ.En la zona norte de Cartagena se encuentran desarrollos como los hoteles Meliá y Estelar; servicios como Supermercado Carulla, D1, farmacias, veterinarias, y restaurantes, en ramblas, la plaza comercial de zona norte, así como estaciones de gasolina, colegios como Aspaen, Altair y Británico. Además, a pocos metros se encuentra la sede caribe de la Universidad de los Andes, el Hospital de Serena del Mar (operado por la Fundación Santafé de Bogotá), a 15 minutos el centro histórico, a 10 minutos el aeropuerto Rafael Núñez y a 5 minutos la playa concesionada de Serena del Mar.",[],10.5058819,-75.4680121,2026-08-03
"Apartamento en Venta en Serena del Mar, Cartagena",https://www.fincaraiz.com.co/apartamento-en-venta-en-serena-del-mar-cartagena/193579246,193579246,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.69caa4818d361_infocdn__picture-2ae91acb6d9a4724acf8176f9e9973c6jpg.jpg,[],$ 750.000.000,2 Habs. 2 Baños 108 m²,"Apartamento en venta en serena del mar, cartagena","Apartamento enCartagena, Bolivar",,Llamar,,,,,,,,,,,,,,"Este elegante y acogedor apartamento en venta se encuentra en el sexto piso de un edificio ubicado en serena del mar, en Cartagena De Indias. Con una superficie total de 108 metros cuadrados, esta propiedad cuenta con dos habitaciones, dos baños y dos puestos de estacionamiento. Construido en el año 2022, el apartamento ofrece una distribución moderna que integra la sala, el comedor y la cocina en un espacio abierto y funcional. Destacando por su excelente iluminación natural, el área social se conecta con una amplia terraza tipo mirador, ideal para disfrutar del aire libre y apreciar hermosos atardeceres. La habitación principal brinda comodidad y privacidad, mientras que la segunda habitación es perfecta para huéspedes o como estudio. Además, el edificio cuenta con servicios como piscina, área de relax, zona de BBQ, cancha de básquet, cancha de fútbol y accesibilidad para adultos mayores y personas con discapacidad. Una propiedad pensada para vivir con tranquilidad, comodidad y en contacto con la naturaleza.",[],10.5056449,-75.4726837,2026-08-03
"Apartamento en Venta en Bocagrande, Cartagena",https://www.fincaraiz.com.co/apartamento-en-venta-en-bocagrande-cartagena/193741799,193741799,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a039867b7fca_infocdn__5df3fb4d-445c-4093-8d52-ef999f1e9309.jpeg,[],$ 1.000.000.000,3 Habs. 2 Baños 176 m²,"Apartamento en venta en bocagrande, cartagena","Apartamento enCartagena, Bolivar",,Llamar,,,,,,,,,,,,,,"Apartamento con espacios amplios, frente a la bahia e Iglesia de Bocagrande. ***",[],10.4016958,-75.5532697,2026-08-03
"Casa en venta en Marbella, Cartagena",https://www.fincaraiz.com.co/casa-en-venta-en-marbella-cartagena/10616170,10616170,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.670ed35bde545_infocdn__gr32539120220408111404jpeg.jpeg,[],$ 700.000.000,3 Habs. 4 Baños 144 m²,"Casa en venta en marbella, cartagena","Casa enCartagena, Bolivar",,Llamar,,,,,,,,,,,,,,"Casa #1 de 2 niveles detallada asi:Primer Piso:  Terraza, sala, comedor, cocina, 2 alcobas con 2 baños c/u completos, 1 baño social o auxiliar, patio de labores y patio social.Segundo piso:  Sala star, 1 alcoba con su baño interno, balcón vista a la calle, a una cuadra de las playas de Marbella.Area terreno: 4 Ancho por 36 FondoAl día con todos los impuestos.",[],10.435122720892,-75.536670684814,2026-08-03
"Apartamento en Venta en Manga, Cartagena",https://www.fincaraiz.com.co/apartamento-en-venta-en-manga-cartagena/193741805,193741805,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a039881e2588_infocdn__8063c77e-87a9-4f63-bc17-49e18c648c8d.jpeg,[],$ 600.000.000,3 Habs. 2 Baños 110 m²,"Apartamento en venta en manga, cartagena","Apartamento enCartagena, Bolivar",,Llamar,,,,,,,,,,,,,,Apartamento con excelente ubicación en el sector  residencial  del barrio Manga.  ***,[],10.4201319,-75.5375732,2026-08-03
"Apartamento en Venta en Bocagrande, Cartagena",https://www.fincaraiz.com.co/apartamento-en-venta-en-bocagrande-cartagena/193741049,193741049,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a038d01143b1_infocdn__0f93d6dc-25eb-4748-a495-3493d6e8c7b6.jpeg,[],$ 3.900.000.000,3 Habs. 4 Baños 340 m²,"Apartamento en venta en bocagrande, cartagena","Apartamento enCartagena, Bolivar",,Llamar,,,,,,,,,,,,,,"ESPECTACULAR APARTAMENTO , CON VISTA A LA BAHÍA DE CARTAGENA. ***",[],10.4021562,-75.5535041,2026-08-03
"Apartamento en Venta en El centro, Cartagena",https://www.fincaraiz.com.co/apartamento-en-venta-en-el-centro-cartagena/192636419,192636419,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.68d6c23248126_infocdn__276-1-1752506148jpg.jpg,[],$ 6.850.000.000,4 Habs. 6 Baños 440 m²,"Apartamento en venta en el centro, cartagena","Apartamento enCartagena, Bolivar",,Llamar,,,,,,,,,,,,,,"Cartagena oportunidad de inversión centro histórico. Venta apartamento Casa del Boquetillo, En este exclusivo condominio encontrarás privacidad y lujo en ciudad antigua de Cartagena.Este apartamento dúplex tiene un área total de 440.22 m². distribuido en dos nivelesPrimer nivel imponente hall de entrada con espejo de agua, sala y comedor que conduce a un hermoso patio terraza con piscina, 3 alcobas: alcoba principal tipo suit con baño y vista impresionante a la terraza jardín, dos alcobas adicionales cada una con baño privado, cocina abierta con zona de labores, baño social, baño de servicio. Segundo nivel: sala de estar, baño completo, estudio. Incluye dos garajes y una bodega para espacio adicional de almacenamiento. El edificio ofrece zona social con piscina infinita con vista al mar y las murallas, turco, sauna, gimnasio, salón mirador, cocina, zona de masajes y patio de juegos para niños. Que esperas para conocerlo, contactanos ahora. ¡Viva o invierta en el corazón de la ciudad amurallada!",[],10.42844499947,-75.548905700235,2026-08-03
"Apartamento en Venta en Crespo, Cartagena",https://www.fincaraiz.com.co/apartamento-en-venta-en-crespo-cartagena/192662306,192662306,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.687e5ac6222a6_infocdn__gbljyslixl8ndtwwtsgfvstgxussnkjled0ggbsrjpg.jpg,[],$ 650.000.000,1 Hab 1 Baño 48 m²,"Apartamento en venta en crespo, cartagena","Apartamento enCartagena, Bolivar",,Llamar,,,,,,,,,,,,,,"1 HABITACION, BAÑO,SALA,COMEDOR,COCINA, PISCINA,PARQUEADERO COMUNAL",[],10.4454451,-75.5176517,2026-08-03
"Lote en Venta en Cartagena de indias, Cartagena",https://www.fincaraiz.com.co/lote-en-venta-en-cartagena-de-indias-cartagena/192325030,192325030,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.681261c41d176_infocdn__gr-lote-en-karibana-beach-golf-ca-1699638251-4335-8101jpg.jpg,[],$ 1.200.000.000,797 m²,"Lote en venta en cartagena de indias, cartagena","Lote enCartagena, Bolivar",,Llamar,,,,,,,,,,,,,,"BROKER INMOBILIARIO: Paula Lucía Gómez Vélez - ESTADO DEL INMUEBLE: EXCELENTE. ¿Lo quieres? Vendemos este espectacular lote ubicado en Karibana Golf Beach Condominio - Manzanillo del Mar.CARACTERISTICAS DEL CONDOMINIO: Este proyecto se hizo famoso por su incomparable campo de golf con 18 hoyos totalmente diseñados por Nicklaus Design en un espectacular entorno sobre el Mar Caribe . Un campo excepcional y retador que abrió sus puertas al Karibana Championship del Web.com Tour aprobado por la PGA.En un importante lote de 145 hectáreas, donde se están realizando obras con enfoque turístico, se viene construyendo con éxito Karibana. Con un kilómetro de playa concesionada y una impresionante vista al bosque natural, al mar y la ciudad de Cartagena, este paraíso abre sus puertas al descanso, la calma, la alegría y el buen vivir.Este magnifico condominio cuenta dentro de sus instalaciones con el exclusivo Dreams Hotels & Resorts Cartagena, con 270 habitaciones, club para niños, spa, restaurantes, piscinas, bar, locales comerciales y otros servicios complementarios que sumarán aún más beneficios al placer de vivir en un lugar que lo tiene todo. Lo que hace de Karibana un desarrollo único en su especie, es la amplia diversidad de actividades de entretenimiento y descanso que ofrece, dentro de las que se destacan su Club House, su Club de Playa, sus canchas de tenis con Plexi cushion, sus deportes náuticos y su impresionante campo de golf diseñado y construid",[],10.5427316,-75.4912515,2026-08-03
"Lote en Venta en Cartagena de indias, Cartagena",https://www.fincaraiz.com.co/lote-en-venta-en-cartagena-de-indias-cartagena/192295464,192295464,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6807d3623cefe_infocdn__gr-lote-en-karibana-beach-golf-ca-1699638213-5663-6779jpg.jpg,[],$ 1.400.000.000,986 m²,"Lote en venta en cartagena de indias, cartagena","Lote enCartagena, Bolivar",,Llamar,,,,,,,,,,,,,,"BROKER INMOBILIARIO: Paula Lucía Gómez Vélez - ESTADO DEL INMUEBLE: EXCELENTE. ¿Lo quieres? Vendemos este espectacular lote ubicado en Karibana Golf Beach Condominio - Manzanillo del Mar.CARACTERISTICAS DEL CONDOMINIO: Este proyecto se hizo famoso por su incomparable campo de golf con 18 hoyos totalmente diseñados por Nicklaus Design en un espectacular entorno sobre el Mar Caribe . Un campo excepcional y retador que abrió sus puertas al Karibana Championship del Web.com Tour aprobado por la PGA.En un importante lote de 145 hectáreas, donde se están realizando obras con enfoque turístico, se viene construyendo con éxito Karibana. Con un kilómetro de playa concesionada y una impresionante vista al bosque natural, al mar y la ciudad de Cartagena, este paraíso abre sus puertas al descanso, la calma, la alegría y el buen vivir.Este magnifico condominio cuenta dentro de sus instalaciones con el exclusivo Dreams Hotels & Resorts Cartagena, con 270 habitaciones, club para niños, spa, restaurantes, piscinas, bar, locales comerciales y otros servicios complementarios que sumarán aún más beneficios al placer de vivir en un lugar que lo tiene todo. Lo que hace de Karibana un desarrollo único en su especie, es la amplia diversidad de actividades de entretenimiento y descanso que ofrece, dentro de las que se destacan su Club House, su Club de Playa, sus canchas de tenis con Plexi cushion, sus deportes náuticos y su impresionante campo de golf diseñado y construid",[],10.5427316,-75.4912515,2026-08-03
Apartamento en Venta en Cartagena,https://www.fincaraiz.com.co/apartamento-en-venta-en-cartagena/192301477,192301477,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.68095bdea25fb_infocdn__gr14907620230711085248jpg.jpg,[],$ 1.350.000.000,3 Habs. 3 Baños 145 m²,Apartamento en venta en cartagena,"Apartamento enCartagena, Bolivar",,Llamar,,,,,,,,,,,,,,Valparaíso es un edificio residencial de apartamentos todos con vista franca a la Bahía de Cartagena. Su gran atractivo es la ubicación frente a la Bahía y al lado de la Iglesia de Bocagrande.,[],10.402106,-75.5528622,2026-08-03
