Título,URL detalle,id_inmueble,URL imagen,Etiquetas,Precio listado,Tipología listado,Descripción breve,Ubicación listado,Publicante,Acción disponible,Descripción completa,Unidades,Latitud,Longitud,Porcentaje terminado,Porcentaje vendido,Ocupación,Desarrollador,Estado,Parqueaderos,Financiación,Formas de pago,Cuota inicial,Cantidad de pisos,Aplica subsidio,Fecha de Finalización,Estrato,fecha_recoleccion
"PALMA, Apartamento en Venta en El Poblado, Medellín",https://www.fincaraiz.com.co/proyectos-vivienda/palma-apartamentos-en-venta-en-el-poblado-medellin/15018353,15018353,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a3595c68449c_infocdn__uakwhie003vy3kjn7ucccruwmuafswbie5ljcqbypng.png,[],Desde $ 1.778.000.000,3 Habs. 3 Baños 129 m²,"Palma, apartamento en venta en el poblado, medellín","Apartamento enMedellín, Antioquia",AMARILO,Llamar,"Ubicado en el corazón de Ciudad del Río, una de las zonas con mayor transformación urbana de Medellín, Palma es un proyecto diseñado para quienes buscan inversión inteligente en una ubicación estratégica. Con un diseño moderno, eficiente y funcional, Palma se integra a un entorno urbano dinámico, rodeado de cultura, arte, servicios y zonas verdes. Su cercanía con el Museo de Arte Moderno, parques lineales, centros comerciales, estaciones de metro y principales vías de la ciudad, lo convierten en una oportunidad única para vivir o invertir.",[],6.218203,-75.5730147,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,Sobre planos,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,2029,5,2026-08-03
"Apartamento en Venta en La frontera, Envigado",https://www.fincaraiz.com.co/apartamento-en-venta-en-la-frontera-envigado/193796360,193796360,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a68ed044f24f_infocdn__gr43136120260525054042jpeg.jpeg,[],$ 790.000.000,3 Habs. 2 Baños 125 m²,"Apartamento en venta en la frontera, envigado","Apartamento enMedellín, Antioquia",TU GESTOR INMOBILIARIA,Llamar,"Excelente y amplio apartamento para ARRIENDO Y/O VENTA en el sector de la Frontera - Envigado, cerca a supoermercados, a tiendas D1, almacenes, centro comercial sao pablo, mall la frontera, facil acceso a la avenida las vegas, facil acceso a la avenida el poblado, excelentes rutas de tranpsorte publico y de metro, cerca a la milla de oro, a bancos y una gran variedad de servicios complementarios. El apartamento cuenta con 3 alcobas 2 baños, piso en ceramica, cocina  integral semi abierta, meson en acero. La unidad cuenta con vigilancia 24 horas, juegos para niños, zonas verdes, parqueadero lineal (2) privado cuabierto y parqueadero para visitantes.",[],6.1829457279422,-75.577871378594,,,,,,,,,,,,,,2026-08-03
"Casa en Venta en Prado, Medellín",https://www.fincaraiz.com.co/casa-en-venta-en-prado-medellin/193748562,193748562,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a056611262ac_infocdn__gr75061620260513113701jpeg.jpeg,[],$ 800.000.000,3 Habs. 2 Baños 126 m²,"Casa en venta en prado, medellín","Casa enMedellín, Antioquia",GAVIRIA INMOBILIARIA,Llamar,"Casa de tres niveles en venta, ubicada en el tradicional sector Prado, a pocos minutos de la estación Hospital del Metro.Área 126.55m2Primer NivelSala Comedor1 Semi bañoCocina integral,Patio con zona de ropasCuarto ÚtilGaraje con acceso a la casaSegundo Nivel2 alcobas con closet amplio1 baño cabinadoSala de StarBalcónTercer nivel1alcoba1 baño cabinadoCocinetaTerrazaPiso en porcelanatoPredial $ 153.900 TrimestrePrecio de Venta $800.000.000Contactanos y programa tu cita con nosotros!",[],6.2639461,-75.5635991,,,,,,,,,,,,,,2026-08-03
"Apartamento en Venta en Loma de los bernal, Medellín",https://www.fincaraiz.com.co/apartamento-en-venta-en-loma-de-los-bernal-medellin/193905255,193905255,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a539cb960475_infocdn__gr-apartamento-en-venta-en-la-lom-1779900076-4683-9437jpeg.jpeg,[],$ 570.000.000,3 Habs. 2 Baños 78 m²,"Apartamento en venta en loma de los bernal, medellín","Apartamento enMedellín, Antioquia",Susana Laverde,Llamar,"? apartamento en venta en la Loma de los Bernal parte bajaCon Cercanias rutas de transporte, colegio, supermercados, Al Nuevo FarmatodoConsta de 75 mts ,3 Alcobas2 Baños, sala, comedor, cocina, integral, Y zona de ropa, balcón con LindavistaParqueadero y cuarto útilEstrato5Administración 436.000",[],6.2193369972235,-75.602406819487,,,,,,,,,,,,,,2026-08-03
"Apartamento en Venta en El Poblado, Medellín",https://www.fincaraiz.com.co/apartamento-en-venta-en-el-poblado-medellin/193996013,193996013,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a58448ad2844_infocdn__picture-ebf5fffe90c2411a8cb73b3eb232b700jpg.jpg,[],$ 1.700.000.000,4 Habs. 5 Baños 205 m²,"Apartamento en venta en el poblado, medellín","Apartamento enMedellín, Antioquia",Tu360Inmobiliario,Llamar,"El apartamento está localizado en la comuna 14 de Medellín, El Poblado, en el sector de Provenza, Sector Catay.La ubicación es excelente. Puedes tener todo al alcance de tus manos y algo super ganador, no hay necesidad de usar vehículo para movilizarte.El apartamento se encuentra en un noveno piso. Al ingresar encontramos un gran e iluminado espacio de sala-comedor y la cocina, que es amplia, moderna, con buen almacenaje; alcoba de servicio que tiene el baño y la zona de ropas.El apartamento cuenta con tres alcobas, cada una con baño privado y una de ellas con un amplio vestier. Además, tiene un gran espacio que puedes destinar para estudio y/o biblioteca.El apartamento es muy iluminado y sus espacios son acogedores.Cuenta también con baño social y un espacioso balcón.Cuenta con vigilancia las 24 horas del día.Si quieres conocer más de esta gran oportunidad de inversión, no dudes en llamarme y/o contactarme, soy tu agente inmobiliaria de confianza.",[],6.2051026,-75.5668083,,,,,,,,,,,,,,2026-08-03
"Oficina en Venta en Ciudad del Río, Medellín",https://www.fincaraiz.com.co/oficina-en-venta-en-ciudad-del-rio-medellin/193388392,193388392,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.699de74fcb732_infocdn__gr356402520260217123510jpg.jpg,[],$ 1.190.000.000,1 Baño 80 m²,"Oficina en venta en ciudad del río, medellín","Oficina enMedellín, Antioquia",Estrategia Propiedad Raíz,Llamar,"Oficina en Ciudad del Río de 80 m2, cuenta con sistema de aire acondicionado, cocineta, baño y un parqueadero.Edificio con imponente lobby de acceso, auditorios, terraza con comedor para empleados, portería 24 horas, y parqueadero visitantes. Se encuentra en medio de las estaciones del Metro Industriales y Poblado, cerca de bancos, restaurantes y rutas de transporte público.",[],6.2219612070514,-75.573363304138,,,,,,,,,,,,,,2026-08-03
"Apartamento en Venta en Loma de los bernal, Medellín",https://www.fincaraiz.com.co/apartamento-en-venta-en-loma-de-los-bernal-medellin/193802712,193802712,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a53039748475_infocdn__e41icppahfifxehghpuqwzsht7zdpissvfop8fkqjpg.jpg,[],$ 520.000.000,3 Habs. 2 Baños 73 m²,"Apartamento en venta en loma de los bernal, medellín","Apartamento enMedellín, Antioquia",Lina Uribe Propiedad Raiz,Llamar,"Apartamento en buen estado para venta en Loma de los Bernal (parte alta), piso 13 con excelente vista a la Loma y al cerro de la 3 cruces, no recibe poniente directo,SOLO PARA VENTA DE CONTADO, cuenta con porqueadero cubierto, la alcoba ppal. tiene balcón y baño privado, la unidad es estrato 4, las torres tienen ascensor piso intermedio, la zona de parqueaderos es una torre aparte de parqueaderos,  la unidad cuenta con portería 24/h, piscina salón social, gimnasio, amplia zona verde, canchas de tenis, futbol en grama y múltiple, parque infantil; El sector cuenta con buen servicio del sistema Metro con alimentadores que van hasta la estación del metroplus de Belén la Palma, supermercados cerca, iglesias, centros comerciales, clínicas, colegios, universidades  y proximamente un mall comercial.  Para mayor información o agendar cita para visitarlo, puede enviar mensaje por WhatsApp o llamarnos que con gusto será atendido.",[],6.2194607,-75.6090105,,,,,,,,,,,,,,2026-08-03
"Apartamento en Venta en Belen Malibu, Medellín",https://www.fincaraiz.com.co/apartamento-en-venta-en-belen-malibu-medellin/193874729,193874729,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a2d93d4252a6_infocdn__gr80269520260613121423png.png,[],$ 700.000.000,2 Habs. 2 Baños 62 m²,"Apartamento en venta en belen malibu, medellín","Apartamento enMedellín, Antioquia",Liliana Inmobiliaria,Llamar,"CESIÓN DE DERECHOS | MOKANA CLUB RESIDENCIAL | BELÉN MALIBÚ | 62,60 m² | PARQUEADERO Y CUARTO ÚTILInvierte en uno de los proyectos residenciales con mayor potencial de valorización de Medellín. Se ofrece cesión de derechos de apartamento en Mokana Club Residencial – Torre 1, ubicado en el exclusivo sector de Belén Malibú (antiguo Cafetero), una zona central y altamente demandada por su excelente conectividad, entorno residencial y cercanía a servicios, comercio, universidades y principales vías de la ciudad.Con 62,60 m², este apartamento ofrece una distribución moderna y funcional: cocina abierta, zona de ropas independiente, sala-comedor, estudio, balcón, baño social o familiar y dos alcobas. La alcoba principal cuenta con baño privado y vestier, brindando mayor comodidad y privacidad.La propiedad incluye parqueadero privado y cuarto útil, dos características altamente valoradas que incrementan su atractivo y potencial de valorización.Características:• Área: 62,60 m² • Entrega estimada: 2027• Cocina abierta • Sala-comedor • Estudio • Balcón• Baño familiar • Zona de ropas • 2 Alcobas (Alcoba principal con baño y vestier)• Vista interior • Full acabados • Parqueadero privado • Cuarto útilValor de cesión: $700.000.000Mokana Club Residencial ofrecerá completas zonas comunes tipo club, incluyendo piscina para adultos y niños, gimnasio, coworking, salón social, zonas verdes, espacios para mascotas, juegos i",[],6.2376793,-75.5872279,,,,,,,,,,,,,,2026-08-03
"Apartamento en Venta en Laureles, Medellín",https://www.fincaraiz.com.co/apartamento-en-venta-en-laureles-medellin/193994083,193994083,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a5d0af3506e8_infocdn__gr-amplio-apartamento-de-200-m-c-1784399315-5987-7117jpeg.jpeg,[],$ 1.250.000.000,3 Habs. 3 Baños 155 m²,"Apartamento en venta en laureles, medellín","Apartamento enMedellín, Antioquia",Inmobiliaria Alborada,Llamar,"Amplio Apartamento de 156m² con Estudio y 2 Garajes en Venta, LaurelesEl Hogar Familiar que lo Tiene Todo: Espacio, Confort y Ubicación en LaurelesDescubra la definición de vivir bien en este excepcional apartamento de 156 m², estratégicamente ubicado en el corazón del tradicional y vibrante barrio Laureles. Diseñado con una atención meticulosa al detalle, esta propiedad combina una amplitud generosa con una distribución inteligente y todas las comodidades que su familia necesita para un estilo de vida superior.Un Interior Diseñado para el Confort y la Funcionalidad a Gran Escala:Este hogar no solo ofrece espacio, sino también soluciones para cada necesidad de la vida moderna.Característica ClaveSu Beneficio en el Día a DíaAmplitud SuperiorCon 156 m², disfrute de ambientes generosos que raramente se encuentran, ideales para la convivencia familiar sin sacrificar la independencia.Espacio para el TeletrabajoCuenta con una biblioteca o estudio independiente, el espacio perfecto y privado para su oficina en casa o para momentos de concentración.Comodidad para TodosTres habitaciones espaciosas con armarios empotrados y tres baños completos, incluyendo uno en la suite principal para máxima privacidad.Doble ParqueaderoUn lujo en la zona: incluye dos garajes privados y un cuarto útil (depósito), solucionando todas sus necesidades de estacionamiento y almacenamiento.Cocina Mode",[],6.2419995,-75.5958328,,,,,,,,,,,,,,2026-08-03
"Apartamento en Venta en Calasanz, Medellín",https://www.fincaraiz.com.co/apartamento-en-venta-en-calasanz-medellin/194050296,194050296,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a6a56c09b58a_infocdn__dw7xb8ddb6l8rddjalylztx2x9sxea7eublkkzgfjpg.jpg,[],$ 410.000.000,3 Habs. 2 Baños 55 m²,"Apartamento en venta en calasanz, medellín","Apartamento enMedellín, Antioquia",JULIAN RUA,Llamar,"VENTA DE APARTAMENTO EN CALASANZ CON EXCELENTE VISTA, CERCA AL MALL SANTANA- Apartamento iluminado y fresco con espectacular vista panorámica a la ciudad- Construido por Arquitectura y Concreto- Piso alto con balcón- Sin poniente- 3 habitaciones- 2 baños- Cocina integral- Parqueadero privado cubierto- Cuarto útil- Parqueadero de visitantes- Portería y seguridad 24 horas- Unidad tranquila y silenciosa en sector de alta valorización- Zona social con piscina, salón social, zona BBQ, cancha polideportiva, zona infantil y zonas verdes- Con acceso a múltiples rutas de transporte- Muy cerca al Mall SantanaEscríbenos por WhatsApp o llámanos para conocer más detalles y agendar una visita personalizada.",[],6.2688503842046,-75.604563594751,,,,,,,,,,,,,,2026-08-03
"Apartamento en Venta en Belén, Medellín",https://www.fincaraiz.com.co/apartamento-en-venta-en-belen-medellin/194054174,194054174,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a6b81394a845_infocdn__gr-venta-de-magnfico-apartamento-1778202916-9284-85jpeg.jpeg,[],$ 715.000.000,3 Habs. 2 Baños 84 m²,"Apartamento en venta en belén, medellín","Apartamento enMedellín, Antioquia",GUILLERMO DUQUE INMOBILIARIA S.A.S,Llamar,"Este hermoso Apartamento, ubicado en la loma de los Bernal, Medellin.Es una opción magnífica,ya que tiene mejoras de madera y de iluminación.Se entrega vacío y totalmente pintado listo para habitar.En las fotos se puede visualizar con los muebles,para tener una visual del espacio ya amoblado.Es un piso alto con una gran vista.Tiene su parqueadero y su cuarto útil.La urbanización es muy completa,con cancha de fútbol, gimnasio,zona de golfito, kiosco para Fiestas,salón Social, piscina, Porteria, 24 horas y muy buenos parqueaderos de Visitantes,sólo a dos calles está el Supermercado el euro.Al salir del edificio hay transporte público todo el tiempo. Negociable.",[],6.2168816326179,-75.604847209373,,,,,,,,,,,,,,2026-08-03
"BAU 69, Oficina en Venta en Laureles, Medellín",https://www.fincaraiz.com.co/proyectos-vivienda/bau-69-oficinas-en-venta-en-laureles-medellin/7687457,7687457,https://s3.amazonaws.com/imagenesprof.fincaraiz.com.co/OVFR_COL/2022/10/19/3946146_409_4.jpg,[],Desde $ 320.000.000,1 Hab 1 Baño 29.6 m²,"Bau 69, oficina en venta en laureles, medellín","Apartaestudio enMedellín, Antioquia",ARCO CONSTRUCCIONES E INGENIERIA SAS,Llamar,"Proyecto de apartaestudios tipo Loft para pago a 3 meses de la cuota inicial, estamos en construcción . Es única torre en construcción tradicional, precio incluye acabados, proyecto aplica para rentas cortas. Exclusiva ubicación cerca a la Unidad deportiva Atanasio Girardot, con excelentes rutas de transporte público y ciclo-ruta, cerca de instituciones educativas y zonas de comercio.",[],6.25138280000000000000,-75.58737790000000000000,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,En construcción,¡Pregúntale!,70%,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,5,2026-08-03
"DISTRITO 33, Apartaestudio en Venta en Laureles Nogal, Medellín",https://www.fincaraiz.com.co/proyectos-vivienda/distrito-33-apartaestudios-en-venta-en-laureles-nogal-medellin/15018010,15018010,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6943248f6fdd9_infocdn__btaseayxp5gu91ftsonq4wcqdxqt7sjofe7rrglfjpg.jpg,[],Desde $ 291.500.000,1 Hab 1 Baño 26.5 m²,"Distrito 33, apartaestudio en venta en laureles nogal, medellín","Apartaestudio enMedellín, Antioquia",ARCO CONSTRUCCIONES E INGENIERIA SAS,Llamar,"Proyecto inmobiliario, con exclusiva ubicación en el barrio Laureles de la ciudad de Medellín, cerca de universidades, centros comerciales; con excelentes rutas de servicio público, construcción 100% tradicional, diseño de espacios funcionales y modernos.",[],6.239272,-75.5922253,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,Sobre planos,¡Pregúntale!,50%,50%,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,4,2026-08-03
"Apartamento en Venta en El Poblado, Medellín",https://www.fincaraiz.com.co/apartamento-en-venta-en-el-poblado-medellin/193658364,193658364,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.69e79e4f43de2_infocdn__u8r2ghd2kchbpt7os0nujoqubaoxbdwi6rsbrbgbjpg.jpg,[],$ 930.000.000,3 Habs. 2 Baños 101 m²,"Apartamento en venta en el poblado, medellín","Apartamento enMedellín, Antioquia",Prointegral,Llamar,"Apartamento en venta cerca a restaurantes, tiendas de cadena, hoteles, centros comerciales, clínicas, mall, acceso a rutas de transporte público y servicios complementarios del sector. Cuenta con piso en  cerámica, sala comedor, 3 alcobas con closet, baño en alcoba principal, baño social, cocina integral cerrada, alcoba y baño de servicio, zona de ropas, balcón y parqueadero independiente cubierto. Conjunto cerrado con ascensor, piscina, gimnasio, salón social, sauna, turco, parques infantiles, placa polideportiva, cancha de squash, zonas verdes, vigilancia y portería 24 horas, citófono y circuito cerrado de TV. Inmuebles sujetos a verificación de disponibilidad.",[],6.2007399,-75.5698808,,,,,,,,,,,,,,2026-08-03
"Apartamento en Venta en Santa Mónica, Medellín",https://www.fincaraiz.com.co/apartamento-en-venta-en-santa-monica-medellin/193721036,193721036,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.69fcf27e785ce_infocdn__zdinxaxh7x0cohlncwpjzs0pzvd2ex41fw5rqmzrjpg.jpg,[],$ 425.000.000,3 Habs. 2 Baños 74 m²,"Apartamento en venta en santa mónica, medellín","Apartamento enMedellín, Antioquia",ALBERTO VÉLEZ M. INMOBILIARIA,Llamar,"REMODELADO Urbanización Poblado de Santa Mónica 3 piso 3 alcobas con closet, 2 baños, cocina integral, sala-comedor, balcón, garaje.Porteria 24 horas, piscina, turco, gimnasio, cancha polideportiva, pista patinaje, juegos infantiles, salón social, parqueadero visitantes, tienda de viveres.Cerca Instituciones Educativas Ciudadela Universitaria de Occidente, Institución Educativa Cristobal Colón, Iglesias Maria Madre del Redentor, Divino Maestro, transporte público, Integrado al Metro, toda clase de negocios cerca",[],6.2519924,-75.6135318,,,,,,,,,,,,,,2026-08-03
"Apartamento en Venta en El Poblado, Medellín",https://www.fincaraiz.com.co/apartamento-en-venta-en-el-poblado-medellin/193941416,193941416,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a57c8f7ac696_infocdn__picture-3fad2b3962914b34bbda3bddcd2cb9e2jpg.jpg,[],$ 1.600.000.000,4 Habs. 5 Baños 180 m²,"Apartamento en venta en el poblado, medellín","Apartamento enMedellín, Antioquia",Tu360Inmobiliario,Llamar,"En venta Apartamento ubicado por el sector de vizcaya  en la ciudad de Medellín, Poblado. Esta propiedad cuenta con una area construida de 180 mts  y un area total de 270 m2 que incluye una terraza muy amplia con su BBQ. EL Apartamento  tiene  4 alcobas, 4cuatro baños, amplia sala comedor, alcoba del servicio completa, baño social, zona de ropas, cocina icerrada , dos parqueaderos paralelos, un cuarto útil, Pisos en mármol, madera y cerámica. Cuenta con acceso fácil a colegios cercanos, áreas verdes, seguridad las 24 horas y está permitida la presencia de mascotas. Dos ascensores,red de gas, parqueadero de visitantes.Sin  Deuda Una excelente opción para quienes buscan un hogar cómodo y funcional en una de las zonas más exclusivas de la ciudad.Administracion $960.000",[],6.2083007,-75.5632001,,,,,,,,,,,,,,2026-08-03
"Apartamento en Venta en El Poblado, Medellín",https://www.fincaraiz.com.co/apartamento-en-venta-en-el-poblado-medellin/193987330,193987330,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a679c7ed4e83_infocdn__picture-5289732b51bf4ce6baf096dac63311fajpeg.jpeg,[],$ 1.500.000.000,4 Habs. 4 Baños 237 m²,"Apartamento en venta en el poblado, medellín","Apartamento enMedellín, Antioquia",Tu360Inmobiliario,Llamar,"Esta propiedad en venta cuenta con 4 habitaciones, 4 baños y 2 parqueaderos paralelos. Tiene una superficie total de 237 de los cuales 20  metros cuadrados son de terraza y fue construida en el año 1991. Los gastos de mantenimiento son de 1,650,000 pesos colombianos. El inmueble se encuentra en una ubicación privilegiada y está listo para ser habitado. Con una excelente distribución de espacios, esta propiedad ofrece comodidad y funcionalidad. No pierdas la oportunidad de adquirir este inmueble en una de las zonas más exclusivas de la ciudad. Esta Remodelado.",[],6.1986518,-75.56608,,,,,,,,,,,,,,2026-08-03
"Casa en Venta en El Poblado, Medellín",https://www.fincaraiz.com.co/casa-en-venta-en-el-poblado-medellin/193974478,193974478,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a57c8a873608_infocdn__picture-bf42a8d6020d45da8d117e2bc2b13b4ejpeg.jpeg,[],$ 1.470.000.000,3 Habs. 3 Baños 171 m²,"Casa en venta en el poblado, medellín","Casa enMedellín, Antioquia",Tu360Inmobiliario,Llamar,"Casa en venta  ubicada en el barrio El Poblado en Castropol, construida en 1997. Con una superficie total de 171.25 m², distribuida en dos niveles: 1er piso, zona social (sala, comedor) cocina, habitación del servicio con baño, antejardín, sala tv, baño social, zona de ropas con patio.2do piso, 3 habitaciones, ppal con baño y vestier, estudio con manzarda, biblioteca,  se encuentra en excelentes condiciones. Gastos de mantenimiento de $848,500 COP. Ideal para quienes buscan un hogar espacioso y bien ubicado en Medellín.",[],6.2164352,-75.5668833,,,,,,,,,,,,,,2026-08-03
"Apartamento en Venta en La pilarica, Medellín",https://www.fincaraiz.com.co/apartamento-en-venta-en-la-pilarica-medellin/193706065,193706065,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.69f907e0415e3_infocdn__foto-104361-901208722-0495879539-ssjpeg.jpeg,[],$ 580.000.000,2 Habs. 2 Baños 64 m²,"Apartamento en venta en la pilarica, medellín","Apartamento enMedellín, Antioquia",INMOBILIARIA CONSTRUCASAS SAS,Llamar,"¡Descubre el oasis urbano perfecto en Medellín! Nuestro exclusivo apartamento en el barrio Robledo Pilarica te ofrece una vida llena de comodidad y lujo. Con un área de 64 m2, este hogar cuenta con 2 amplias alcobas + estudio y está ubicado en el piso 25, brindándote una vista panorámica inigualable.Imagina relajarte en la piscina o disfrutar de un baño de vapor en el turco después de un día agitado. Tus hijos podrán jugar en los espacios verdes y de recreación mientras tú te mantienes en forma en el gimnasio. ¡Y la mejor parte? Tienes centros comerciales, colegios y transporte público a tan solo unos pasos de distancia.Este apartamento viene equipado con una cocina integral, un práctico cuarto útil, parqueadero privado y un amplio balcón para disfrutar de las tardes. Además, cuenta con 2 espaciosos closets y una cómoda sala-comedor, perfecta para entretener a tus invitados.¡No dejes escapar esta oportunidad de vivir en el corazón de Medellín! Contacta a nuestro equipo de expertos y descubre cómo este apartamento puede convertirse en tu nuevo hogar soñado.",[],6.2787189,-75.5818944,,,,,,,,,,,,,,2026-08-03
"BODEGA HABITAT APARTAMENTOS, Apartamento en Venta en Perpetuo socorro, Medellín",https://www.fincaraiz.com.co/proyectos-vivienda/bodega-habitat-apartamentos-apartamentos-en-venta-en-perpetuo-socorro-medellin/15017765,15017765,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.68d1cba71cf83_infocdn__smcfxhs8haoq46ho1vk4spvbu2dbxbvdtojrvqvyjpg.jpg,[],Desde $ 582.589.778,1 Hab 2 Baños 57.23 m²,"Bodega habitat apartamentos, apartamento en venta en perpetuo socorro, medellín","Apartamento enMedellín, Antioquia",COMFAMA,Llamar,"Bodega Hábitat proyecto de apartamentos, única torre ubicada en el corazón del barrio El Perpetuo socorro un sector que combina cultura, emprendimiento e innovación, acá puedes combinar funcionalidad y bienestar. Zonas comunes diseñadas para potenciar creatividad y el descanso de los residentes, zonas de coworking, gimnasio calestenia, plazoleta de encuentro, zona pet, lavandería, entre otros. Vive, Crea, Conecta",[],6.2351906,-75.5721809,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,Sobre planos,¡Pregúntale!,70%,30%,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,4,2026-08-03
