Título,URL detalle,id_inmueble,URL imagen,Etiquetas,Precio listado,Tipología listado,Descripción breve,Ubicación listado,Publicante,Acción disponible,Porcentaje terminado,Porcentaje vendido,Ocupación,Desarrollador,Estado,Parqueaderos,Financiación,Formas de pago,Cuota inicial,Cantidad de pisos,Aplica subsidio,Fecha de Finalización,Estrato,Descripción completa,Unidades,Latitud,Longitud,fecha_recoleccion
"Oficina en Venta en Suba, Bogotá",https://www.fincaraiz.com.co/oficina-en-venta-en-suba-bogota/193016859,193016859,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a0631cd4637a_infocdn__gr95273120251023103429jpg.jpg,[],$ 6.089.000.000,644 m²,"Oficina en venta en suba, bogotá","Oficina enBogotá, Bogotá, d.c.",MTS Consultoría + Gestión,Llamar,,,,,,,,,,,,,,"Amplia oficina de 644,76 m² ubicada en el Centro Empresarial Colpatria Torre 2, un moderno edificio corporativo al norte de Bogotá, con excelente ubicación sobre la Calle 127A, cerca de la Avenida Suba y la Carrera 45.Cuenta con 13 parqueaderos exclusivos, espacios luminosos, buena distribución y acabados en excelente estado. El edificio ofrece seguridad 24 horas, planta eléctrica, salón comunal, parqueaderos para visitantes y completas zonas comunes.Ideal para empresas, consultoras o entidades que buscan una sede moderna, con fácil acceso y alto nivel de representación.? Área privada: 644,76 m²? Parqueaderos: 13 exclusivos?️ Año de construcción: 2015? Uso: Oficina",[],4.7095169,-74.0624507,2026-08-02
"Apartaestudio en Venta en Chapinero, Bogotá",https://www.fincaraiz.com.co/apartaestudio-en-venta-en-chapinero-bogota/193321377,193321377,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a28487884afc_infocdn__gr1247521920251212030417png.png,[],$ 355.900.000,1 Hab 1 Baño 23 m²,"Apartaestudio en venta en chapinero, bogotá","Apartaestudio enBogotá, Bogotá, d.c.",K•VEINTIUNO,Llamar,,,,,,,,,,,,,,"Estilo urbano y conexión total en el corazón de la ciudad – Studio en Chicó LagoEste moderno apartamento tipo studio de 23.27 m², ubicado en el segundo piso de un edificio con concepto innovador, está diseñado para quienes desean vivir, trabajar y conectar en un solo lugar. Ideal para inversionistas, nómadas digitales o profesionales jóvenes, combina diseño inteligente, ubicación estratégica y zonas comunes excepcionales.Un espacio compacto, funcional y lleno de posibilidadesEste estudio ha sido pensado para aprovechar cada metro cuadrado de forma eficiente, manteniendo una atmósfera moderna y acogedora:1 habitación tipo loft1 baño completoDiseño abierto con cocina integradaVentanales que ofrecen iluminación naturalAcabados contemporáneos y estilo minimalistaZonas comunes que elevan la experiencia diariaEl edificio ofrece espacios diseñados para el estilo de vida actual, donde el confort y la productividad se encuentran:Zona de coworking, perfecta para trabajar desde casa con profesionalismoGimnasio y lavandería comunalCocina lounge y terraza comunal para encuentros sociales y momentos de relajaciónLobby tipo boutique con diseño modernoEspacios diseñados para vivir, compartir y crecer en comunidadUbicación privilegiada con todo a tu alcanceSituado en Chicó Lago, este studio se encuentra a menos de 20 minutos caminando de:Centro Comercial Andino, El Retiro y Atlantis",[],4.6667915,-74.0581433,2026-08-02
"NUVA PARK, Apartamento en Venta en Nueva colina, Bogotá",https://www.fincaraiz.com.co/proyectos-vivienda/nuva-park-apartamentos-en-venta-en-nueva-colina-bogota/15017470,15017470,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.69a606d635a60_infocdn__tq4yqa7s0a9ky5mc1mg0vltq01ah5mf5j3eue5zfjpg.jpg,[],Desde $ 357.960.000,1 Hab 1 Baño 36.57 m²,"Nuva park, apartamento en venta en nueva colina, bogotá","Apartamento enBogotá, Bogotá, d.c.",ARQUITECTURA Y CONCRETO,Llamar,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,En construcción,1,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,3,"Ubicación estratégica que conecta con lo mejor de la ciudad. A solo minutos de la Autopista Norte, entre las calles 134 y calle 129 en el sector Nueva Colina, tendrás fácil acceso a importantes vías y todo lo que necesitas: centros comerciales, supermercados, restaurantes y servicios esenciales.",[],4.7184105,-74.0582619,2026-08-02
"Apartamento en Venta en Club los lagartos, Bogotá",https://www.fincaraiz.com.co/apartamento-en-venta-en-club-los-lagartos-bogota/193359582,193359582,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6983c1c9d90a3_infocdn__9plhnttko9xqspevgp9uihklqykabrkft1aqoh8fjpg.jpg,[],$ 510.000.000,3 Habs. 2 Baños 72.1 m²,"Apartamento en venta en club los lagartos, bogotá","Apartamento enBogotá, Bogotá, d.c.",METROPOL GEO CONSULTORES S.A.S.,Llamar,,,,,,,,,,,,,,"Se vende hermoso apartamento en el Conjunto Residencial Cabopino ?Cuenta con un área construida de 72,10 m², ubicado en la Calle 94 # 72A-96.El apartamento dispone de 3 habitaciones, 2 baños (uno en la alcoba principal), sala-comedor y garaje.El conjunto residencial ofrece zonas comunes como salón comunal y parque infantil, ideales para compartir en familia.Su excelente ubicación lo hace aún más atractivo: está cerca de zonas verdes, junto al Club Los Lagartos, y de centros comerciales como Titán Plaza. Además, cuenta con fácil acceso por importantes vías como la Calle 80 y la Avenida Boyacá.",[],4.701257530304,-74.0861399,2026-08-02
"VIENA, Apartamento en Venta en Marsella, Bogotá",https://www.fincaraiz.com.co/proyectos-vivienda/viena-apartamentos-en-venta-en-marsella-bogota/15017469,15017469,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.682ba6b0b6da1_infocdn__ryyrntsxhpgm96vaxukcseb5xcp7w0wm71pw4o2mjpg.jpg,[],Desde $ 485.000.000,2 Habs. 2 Baños 59 m²,"Viena, apartamento en venta en marsella, bogotá","Apartamento enBogotá, Bogotá, d.c.",ARQUITECTURA Y CONCRETO,Llamar,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,En construcción,1,"30 % cuota inicial, 70% crédito",¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,4,"Se destaca por ser un proyecto exclusivo de 2 torres ubicado en Las Américas con Carrera 68D (Detrás del Éxito de las Américas) que te permite tener un fácil acceso a Supermercados, Centros Comerciales, Centros de salud y Colegios y con excelente cobertura de transporte público.Los apartamentos cuentan con áreas construidas desde 59 m² hasta 75 m², contamos con opción de elegir 2 o 3 habitaciones, 2 baños, cocina, zona de ropas, sala comedor, estudio u oficina y balcón.",[],4.6320659,-74.1247295,2026-08-02
"Apartamento en  Venta en El chico, Bogotá",https://www.fincaraiz.com.co/apartamento-en-venta-en-el-chico-bogota/192232325,192232325,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6815112c0420b_infocdn__427galzsfpck87g0snx4pq8y0a4wlp3p3fggnhapjpg.jpg,[],$ 830.000.000,2 Habs. 2 Baños 89 m²,"Apartamento en  venta en el chico, bogotá","Apartamento enBogotá, Bogotá, d.c.",Insignia Inmobiliaria,Llamar,,,,,,,,,,,,,,"En venta apartamento con excelente ubicación, iluminado en un piso 7 con ascensor.2 habitaciones cada una con baño, sala comedor con balcón, baño social, cocina abierta, zona de lavandería independiente, puerta de seguridad.El edificio cuenta con terraza, sendero peatonal, planta eléctrica, caldera, garaje para visitantes, zona BBQ, acceso por calle y carrera. Contactanos ....",[],4.6782325,-74.0548934,2026-08-02
"TORRES DE FONTIBON, Apartamento en Venta en Fontibon, Bogotá",https://www.fincaraiz.com.co/proyectos-vivienda/torres-de-fontibon-apartamentos-en-venta-en-fontibon-bogota/6909505,6909505,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.68cb3317950a0_infocdn__m3zplofptlv2n2uy04xvcp0ankd76xlnzo3uvnhyjpg.jpg,[],Desde $ 199.999.000,1 Hab 1 Baño 27.5 m²,"Torres de fontibon, apartamento en venta en fontibon, bogotá","Apartamento enBogotá, Bogotá, d.c.",AR CONSTRUCCIONES,Llamar,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,En construcción,¡Pregúntale!,30,Asesoría en sala de ventas,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,3,"Apartamentos VIS en el corazón de Fontibón, cerca a todos los servicios que necesitas tener cerca a tu hogar. En Torres de Fontibón podrás disfrutar de una espectacular vista desde sus torres de 17 y 18 pisos de altura con amplios espacios donde podrás vivir cómodamente con tu familia gracias a su excelente distribución",[],4.68176770000000000000,-74.15407300000000000000,2026-08-02
"Apartamento en Venta en Puente largo, Bogotá",https://www.fincaraiz.com.co/apartamento-en-venta-en-puente-largo-bogota/193575701,193575701,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.69c83d26670da_infocdn__ivwykvsbuvhgtz6sbq5bchocalnab1t3q9g8vsqxpng.png,[],$ 632.800.000,3 Habs. 2 Baños 113 m²,"Apartamento en venta en puente largo, bogotá","Apartamento enBogotá, Bogotá, d.c.",Laso Fincaraiz SAS,Llamar,,,,,,,,,,,,,,"56329. Apartamento en venta de 113m2, con vista exterior, ubicado en un 4to piso (Apto 401), acceso por escalera, parqueadero propio cubierto (4). Consta de 3 habitaciones, estudio, 3 baños, sala comedor, cocina y zona de lavandería. Tiene piso ceramico en todo el inmueble. El edificio cuenta con vigilancia privada las 24 horas. Cerca a centro comercial Iserra 100; cerca a almacenes de cadena D1 Calle 100, Carulla Express Pasadena; cerca a colegio Gimnasio Especializado del Norte, GimnasioModerno San Sebastián, Colegio Emmanuel Dialzon; cerca a estación de Transmilenio Puentelargo; Vías de acceso por la Avenida Suba y Calle 100.",[],4.693134,-74.066376,2026-08-02
"Apartamento en Venta en Santa barbara occidental, Bogotá",https://www.fincaraiz.com.co/apartamento-en-venta-en-santa-barbara-occidental-bogota/193730216,193730216,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.69fff21ec15b7_infocdn__5ucp8xmb1zg4bwzn3gxxijytmovsc7a68efiqjf7png.png,[],$ 750.000.000,2 Habs. 3 Baños 107 m²,"Apartamento en venta en santa barbara occidental, bogotá","Apartamento enBogotá, Bogotá, d.c.",CAAL acompañamiento inmobiliario,Llamar,,,,,,,,,,,,,,"Santa Bárbara Occidental Calle 120 con 21, carrera 22 con 118, Area 107 M2, Exterior Esquinero, Piso 3, Dos (2) Habitaciones c/u con su Baño, Baño Social. Estudio o Estar de TV, Sala-Comedor independiente con acceso a balcón, Cocina Cerrada con ventilación, zona de lavandería independiente, Dos (2) parqueaderos independientes, 1 depósito, Estrato 5, Vigilancia 24 horas. Años Construcción 28, Zonas Comunes: Planta Eléctrica, Sauna, Parqueaderos de Visitantes.  Precio $750 Millones, Administración: $1'045.000",[],4.7013718,-74.0537166,2026-08-02
"Apartaestudio en Venta en Mazuren, Bogotá",https://www.fincaraiz.com.co/apartaestudio-en-venta-en-mazuren-bogota/193779586,193779586,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a0f8d87209bd_infocdn__gnmnhxthsgr3ojfm2niwaxzlrbxsvyhyafv6bcghjpg.jpg,[],$ 310.000.000,1 Hab 1 Baño 30 m²,"Apartaestudio en venta en mazuren, bogotá","Apartaestudio enBogotá, Bogotá, d.c.",GESTION INMOBILIARIA ELITE,Llamar,,,,,,,,,,,,,,"Apartaestudio en venta en el sector de Mazuren, con excelentes acabados, vista exterior, ubicado en piso 14, excelente ubicación, cerca de la estación de Transmilenio de Mazuren. Tiene un área de 30 metros, cocina abierta, sala, 1 alcoba, 1 baño, zona de lavandería. El conjunto cuenta con zona infantil, gimnasio, coworking, lavandería, salas de juegos, salas premium, terrazas con zonas BBQ, salón social, parqueadero comunal y vigilancia privada las 24 horas. Contactanos por el Botón de whatsapp para atención inmediata",[],4.7362003525712,-74.052563661483,2026-08-02
"Apartamento en Venta en Portal de las mercedes, Bogotá",https://www.fincaraiz.com.co/apartamento-en-venta-en-portal-de-las-mercedes-bogota/193864027,193864027,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a68a6ba493d8_infocdn__121133171-1-1781152718jpg.jpg,[],$ 185.000.000,3 Habs. 1 Baño 47 m²,"Apartamento en venta en portal de las mercedes, bogotá","Apartamento enBogotá, Bogotá, d.c.",EXP COLOMBIA SAS,Llamar,,,,,,,,,,,,,,"Apartamento para VENTA, 47.3 mts2 de área. Excelente oportunidad de inversión, PISO 4, Sin ascensor. Exterior. La propiedad se encuentra en Urbanización las mercedes en SUBA, muy cerca al centro comercial plaza imperial. Distribuido en sala comedor, cocina y zona de ropas, baño, hall de circulación, 3 alcobas, oportunidad de remodelar. La iluminación natural de la propiedad permite no encender ni utilizar la luz artificial durante el día. Parqueaderos comunales. El conjunto cuenta con vigilancia 24/7, zonas verdes, cancha de basquet, BBQ, parque para niños, salones comunales. Cuenta con todos los servicios.",[],4.758479648623,-74.096683391415,2026-08-02
"Apartamento en Venta en Camelia ii, Bogotá",https://www.fincaraiz.com.co/apartamento-en-venta-en-camelia-ii-bogota/193829099,193829099,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a1ef6fdc6d72_infocdn__249e56b6-8c89-4094-9917-d9869daf82a2.jpeg,[],$ 400.000.000,3 Habs. 2 Baños 80 m²,"Apartamento en venta en camelia ii, bogotá","Apartamento enBogotá, Bogotá, d.c.",Grupo Inmobiliario Intercontinental S.A.S,Llamar,,,,,,,,,,,,,,"Grupo Inmobiliario Intercontinental vende excelente apartamento en el barrio Camelia, ubicado en cuarto piso sin ascensor, con un área de 80 m² y amplios espacios diseñados para brindar comodidad. El inmueble cuenta con 3 habitaciones, 2 baños, sala-comedor, cocina integral y garaje cubierto de uso exclusivo. Su ubicación estratégica ofrece fácil acceso a importantes vías principales y transporte público, además de encontrarse cerca de reconocidos centros comerciales como Plaza Central, Plaza de las Américas y Outlet Factory. Ubicado en un sector de alta valorización, este apartamento representa una excelente oportunidad para vivienda o inversión. ¡Contáctenos para conocer más detalles y programar su visita! ***",[],4.6155663,-74.1238988,2026-08-02
"La Scala, Apartamento en Venta en San jose de bavaria, Bogotá",https://www.fincaraiz.com.co/proyectos-vivienda/la-scala-apartamentos-en-venta-en-san-jose-de-bavaria-bogota/10566025,10566025,https://d3s5pkt10pk3ga.cloudfront.net/resizedImages/384x275/site/fincaraiz_service/media/listing/113e8e7a-d898-4512-935d-2925e483d367/photos/113e8e7a-d898-4512-935d-2925e483d367_1_True_7f6f5f0b-c993-4d39-8d8c-522db2df14b5.jpg,[],Desde $ 675.050.000,3 Habs. 2 Baños 66.2 m²,"La scala, apartamento en venta en san jose de bavaria, bogotá","Apartamento enBogotá, Bogotá, d.c.",MARVAL BOGOTA,Llamar,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,Sobre planos,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,5,"Diseñamos La Scala buscando el encuentro entre modernidad, exclusividad y confort; La combinación perfecta para una vida plena. Un proyecto vanguardista diseñado a la luz de las tendencias del lujo silencioso, donde encontrarás espacios que transmiten calma y serenidad gracias a la selección cuidadosa de su vegetación, materiales y texturas. El escenario perfecto para una vida en equilibrio y disfrutar de un entorno natural en el medio de la ciudad, el proyecto ideal para actividades ""indoors"" y ""outdoors"" al ritmo de tu vida.",[],4.76044670000000000000,-74.06558940000000000000,2026-08-02
"Ciudad La Salle Loira, Apartamento en Venta en Usaquen, Bogotá",https://www.fincaraiz.com.co/proyectos-vivienda/ciudad-la-salle-loira-apartamentos-en-venta-en-usaquen-bogota/15017171,15017171,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.67a27b7f4b20b_infocdn__tvrvcd6mevhhlfm5gx2f9c7meqfiukulkzoqr9tppng.png,[],Desde $ 242.854.000,1 Hab 1 Baño 30.6 m²,"Ciudad la salle loira, apartamento en venta en usaquen, bogotá","Apartamento enBogotá, Bogotá, d.c.",MARVAL BOGOTA,Llamar,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,Sobre planos,¡Pregúntale!,30%,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,4,"Ponemos las posibilidades a tu alcance para que lo logres, porque entendemos que un precio competitivo no es suficiente, también es importante estar en un sector que, por su desarrollo es la mejor decisión. Cuando buscamos un lugar para vivir o para invertir esperamos que lo tengato do. En La Salle hemos definido el “todo” como un lugar en el que podrás vivir momentos únicos, rodeado de sus inigualables zonas verdes. Acompañado del bienestar que ofrece su acceso, movilidad y desarrollo urbanístico. Ese “todo” equilibrará tu vida y siempre estará “contigo”. Esa es la identidad de este gran proyecto en Bogotá.",[],4.749627,-74.0356625,2026-08-02
"La Almería Alsacia Reservado, Apartamentos en Venta en Ciudad alsacia, Bogotá",https://www.fincaraiz.com.co/proyectos-vivienda/la-almeria-alsacia-reservado-apartamentos-en-venta-en-ciudad-alsacia-bogota/7872475,7872475,https://d3s5pkt10pk3ga.cloudfront.net/resizedImages/384x275/site/fincaraiz_service/media/listing/c5b0ea29-9520-496c-8ae9-e6c71d54a33b/photos/c5b0ea29-9520-496c-8ae9-e6c71d54a33b_1_True_61c04b56-8250-4b0c-98fa-85194de1d4ff.jpg,[],Desde $ 641.680.000,3 Habs. 2 Baños 64.43 m²,"La almería alsacia reservado, apartamentos en venta en ciudad alsacia, bogotá","Apartamento enBogotá, Bogotá, d.c.",MARVAL BOGOTA,Llamar,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,Nuevos,¡Pregúntale!,Financiación: 75%,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,4,"Ubicado en la zona occidental de Bogotá, entre Av. principales como la Cl 13 y la Av Boyacá, en el sector de Alsacia, con influencia directa de la Clínica La Paz, integrándose a otros desarrollos de la zona denominada Alsacia. Cuenta con centros comerciales cerca como El Edén y Multiplaza; Zonas verdes, parques, alamedas, plazoletas, vías, etc. convirtiéndose en una zona de valorización constante. Este proyecto se compone de 2 torres de apartamentos, 2 sótanos para parqueaderos, portería.",[],4.64103960000000000000,-74.12557980000000000000,2026-08-02
"Apartamento en Venta en Los Lagartos, Bogotá",https://www.fincaraiz.com.co/apartamento-en-venta-en-los-lagartos-bogota/193968546,193968546,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a4fb7997e9bc_infocdn__gr1302762820260708030956jpg.jpg,[],$ 1.220.000.000,3 Habs. 3 Baños 157 m²,"Apartamento en venta en los lagartos, bogotá","Apartamento enBogotá, Bogotá, d.c.",GMT,Llamar,,,,,,,,,,,,,,"Espectacular Apartamento con Terraza Privada – Los Lagartos, BogotáSe vende exclusivo apartamento exterior  ubicado en el piso 9, en el codiciado sector de Los Lagartos. Una propiedad que destaca por su excelente distribución, amplitud y una impresionante terraza privada ideal para disfrutar en familia.Características principales:Área privada: 150 m² construidos.Terraza: 60 m² de uso exclusivo.Habitaciones: 3 alcobas amplias y con excelente iluminación natural.Baños: 3 baños completos con acabados modernos.Parqueaderos: 3 puestos de estacionamiento independientes.Depósito: Exterior, de fácil acceso.Detalles del diseño: El apartamento cuenta con una moderna cocina abierta que se integra perfectamente con la zona social, ideal para quienes disfrutan de espacios conectados y contemporáneos.Valor de venta: $1.220.000.000 COPAdministración: $700.000 COPAgenda pronto tu visita ¡",[],4.707046,-74.0829989,2026-08-02
"Apartaestudio en Venta en La castellana, Bogotá",https://www.fincaraiz.com.co/apartaestudio-en-venta-en-la-castellana-bogota/193986999,193986999,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a6d163ca3175_infocdn__61442044-6511-4127-93f7-e24cab458139.jpeg,[],$ 330.000.000,1 Hab 1 Baño 21 m²,"Apartaestudio en venta en la castellana, bogotá","Apartaestudio enBogotá, Bogotá, d.c.",Ignacio Samper y Cía,Llamar,,,,,,,,,,,,,,"Excepcional apartaestudio, diseñado con acabados modernos que reflejan un estilo de vida contemporáneo y sofisticado. Disfrute de la funcionalidad de sus muebles de biblioteca integrados y la calidez de sus pisos en madera laminada. Este espacio inteligentemente distribuido ofrece un baño completo y una sala-comedor que se fusionan en un ambiente armonioso, complementado por una cocina integral abierta, perfecta para el entretenimiento. Además, cuenta con una práctica zona de lavandería comunal. El edificio garantiza su tranquilidad con portería y vigilancia 247, facilitando su movilidad gracias a sus excelentes vías de acceso y la comodidad de un ascensor. Para su bienestar y esparcimiento, el edificio incluye un gimnasio completamente equipado y una espectacular terraza BBQ, ideal para disfrutar de momentos inolvidables ***",[],4.681855,-74.0600539,2026-08-02
"MAUI 68, Apartamentos en Venta en Venecia, Bogotá",https://www.fincaraiz.com.co/proyectos-vivienda/maui-68-apartamentos-en-venta-en-venecia-bogota/10471287,10471287,https://d3s5pkt10pk3ga.cloudfront.net/resizedImages/384x275/site/fincaraiz_service/media/listing/3f523e5c-b635-4f6d-8cc1-2fabf4d15301/photos/3f523e5c-b635-4f6d-8cc1-2fabf4d15301_10_False_e05139f7-2d5a-4f07-9974-fbb0b37d031c.jpg,[],Desde $ 310.000.000,2 Habs. 2 Baños 42.66 m²,"Maui 68, apartamentos en venta en venecia, bogotá","Apartamento enBogotá, Bogotá, d.c.",COMPENSAR,Llamar,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,Sobre planos,¡Pregúntale!,20% cuota inicial y 80% financiación,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,3,"EN CONSTRUCCIÓN!! Proyecto de Vivienda de Renovación Urbana que NO APLICA SUBSIDIO y se consolida en una zona privilegiada sobre la Avenida 68 en el barrio Venecia, al Sur de Bogotá. Pensado para quienes buscan calidad de vida, ofrece amplios espacios funcionales y zonas comunes pensadas para toda la familia, incluyendo tus peluditos. Viviendas de dos habitaciones y opción de dos baños en un diseño funcional con ACABADOS BÁSICOS. - ENTREGAS DESDE 2027 ¡¡NO SE RECIBE SUBSIDIO!!",[],4.59620363999903000000,-74.13779049163200000000,2026-08-02
"TRIVENTTO, Apartamento en Venta en Eduardo santos, Bogotá",https://www.fincaraiz.com.co/proyectos-vivienda/triventto-apartamentos-en-venta-en-eduardo-santos-bogota/10442644,10442644,https://d3s5pkt10pk3ga.cloudfront.net/resizedImages/384x275/site/fincaraiz_service/media/listing/14a9fd2b-f120-4f4a-b041-cc400f86a741/photos/14a9fd2b-f120-4f4a-b041-cc400f86a741_1_True_8b91486f-db21-4f5c-9259-e11858d8c6e0.jpg,[],Desde $ 260.586.000,1 Hab 1 Baño 38.46 m²,"Triventto, apartamento en venta en eduardo santos, bogotá","Apartamento enBogotá, Bogotá, d.c.",AMBIENTTI CONSTRUCTORA INMOBILIARIA,Llamar,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,Sobre planos,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,2027,3,"¡Ubicación central con alta valorización! Cerca encontrarás las estaciones 11 y 12 del Metro de Bogotá.Somos un faro de renovación del centro urbano de Bogotá. Triventto, es un proyecto vibrante que quiere contagiar de emoción en cada una de las zonas comunes que ofrece: Gimnasio, Lavandería, Salón Comunal - Coworking , Salón de Juegos, Terraza Bbq.*Precio Fijo. Año de entrega 2027.*Espacio para segunda habitación ó estudio.",[],4.59720970000000000000,-74.08642820000000000000,2026-08-02
"Apartamento en Venta en Santa Paula, Bogotá",https://www.fincaraiz.com.co/apartamento-en-venta-en-santa-paula-bogota/194060890,194060890,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a6d42b8cf026_infocdn__qutp8sry7kwc0nrmt6syrkbjjeqam3ivd5foqoa6png.png,[],$ 950.000.000,2 Habs. 3 Baños 98 m²,"Apartamento en venta en santa paula, bogotá","Apartamento enBogotá, Bogotá, d.c.",Ventas y Arriendos Bogotá,Llamar,,,,,,,,,,,,,,"VENTA DE APARTAMENTO EN SANTA PAULADESCRIPCIÓNExcelente apartamento exterior de 98 m² en cuarto piso, con agradable sol de tarde. Cuenta con una distribución funcional que incluye estudio, cocina abierta integrada a la sala-comedor y chimenea a gas. Actualmente desocupado y listo para entrega inmediata.VALORES Y CÓDIGOPrecio: $950.000.000Administración: $860.000 mensualesCOD: 73302DETALLES DEL APARTAMENTO- Área construida: 98 m² (Privada: 92 m²)- Habitaciones: 2 (cada una con baño privado)- Baños: 3 (2 privados + 1 social)- Parqueaderos: 2 independientes- Piso: 4 con vista exterior- Estrato: 6 | Año de construcción: 2018- Estado: Usado, buen estado, desocupado- Extras: Estudio, cocina abierta, chimenea a gas, cuarto de ropas y depósito.ZONAS COMUNES- Recepción o lobby con vigilancia- Salón comunal amplio y terraza comunal- Gimnasio- Planta eléctrica y caldera- Parqueaderos para visitantes- AscensorLe invitamos a agendar una visita y conocer este apartamento en persona. Contáctenos hoy mismo.",[],4.6896031,-74.0443281,2026-08-02
"Apartamento en Venta en Niza suba, Bogotá",https://www.fincaraiz.com.co/apartamento-en-venta-en-niza-suba-bogota/193768336,193768336,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a0d45044f660_infocdn__nthzkh1l6wojtyevfrbrk0ualzrxk1t8mdmjnevkjpg.jpg,[],$ 529.000.000,3 Habs. 2 Baños 93 m²,"Apartamento en venta en niza suba, bogotá","Apartamento enBogotá, Bogotá, d.c.",Predios Bogota Consultores Inmobiliarios,Llamar,,,,,,,,,,,,,,"? Apartamento en Venta en Niza – BogotáTe presentamos este excelente apartamento ubicado en Niza, en un quinto piso con ascensor y una agradable vista exterior rodeada de naturaleza.Cuenta con 93 m² distribuidos de la siguiente manera:✔️ Sala amplia con excelente iluminación natural✔️ Comedor independiente✔️ Cocina integral✔️ 3 habitaciones con clóset✔️ 2 baños✔️ Zona de ropas✔️ 2 parqueaderos en líneaUbicado en un sector residencial tranquilo, con excelentes vías de acceso, cercanía a comercio, parques y transporte público.Ideal para quienes buscan comodidad, amplitud y una excelente ubicación en el norte de Bogotá.",[],4.711533,-74.0784275,2026-08-02
"CORAL, Apartamentos en Venta en La felicidad, Bogotá",https://www.fincaraiz.com.co/proyectos-vivienda/coral-apartamentos-en-venta-en-la-felicidad-bogota/7709437,7709437,https://cdn4.fincaraiz.com.co/repo/img/th.outside384x275.6a35aefa145e6_infocdn__vmxszrs0ly9o6picvqgrrxtkgwfxbj68eawvwqgupng.png,[],Desde $ 500.000.000,1 Hab 1 Baño 50 m²,"Coral, apartamentos en venta en la felicidad, bogotá","Apartamento enBogotá, Bogotá, d.c.",AMARILO,Llamar,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,Nuevos,¡Pregúntale!,Financiación: 30% cuota inicial,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,¡Pregúntale!,4,"Coral es un exclusivo conjunto residencial de solo 174 apartamentos que comparten un club house con zonas comunes para el esparcimiento de niños, jóvenes y adultos. Su diseño moderno y vanguardista garantizan un gran proyecto con excelentes acabados y calidad. Coral se encuentra en La Felicidad, una zona en constante desarrollo, con una completa oferta de servicios y amenidades que te permitirán vivir cómodamente y disfrutar de todo lo que la ciudad tiene para ofrecer.",[],4.65381288528442000000,-74.12219238281250000000,2026-08-02
